"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"542",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22376143384546,-0.974643945614717,0.436175453519091,0.899861641446848,-0.626470096150811,-0.779445455839466,0.784995119125025,0.61950194749483,-0.903711384233808,-0.428142189005259,0.976598539328126,0.215070437257587,-0.999960323070863,0.00890798989762829,0.972612010143779,-0.232434674100225,-0.895940491166725,0.444174105827803,0.773833940549671,-0.63338853198757,0,0,0,0,0,0,0.0017075379373916,0.545278354349705,0.453014107712903,0,0,0,0,0,0.535916824196597,0.287206842456967
"543",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229545609455679,-0.973297905668979,0.446832521877443,0.894617626359242,-0.640256706000528,-0.768161018551029,0.799488500204224,0.600681394785289,-0.916024259709881,-0.401122868486658,0.983640486830984,0.180142700842707,-0.998726191817743,0.0504578415831407,0.960475734834944,-0.2783637239176,-0.870931850503708,0.491403817423295,0.73487655731639,-0.67820088875407,0,0,0,0,0,0,0.000982697219616566,0.532379469395562,0.466637833384822,0,0,0,0,0,0.536862003780718,0.288220811103448
"544",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235321689334039,-0.971917538955324,0.457426554320698,0.889247405057948,-0.653840092522333,-0.756632759937334,0.813530752868557,0.581521894804588,-0.927529521862627,-0.37374989775689,0.989433667525709,0.144986266820774,-0.995766348339628,0.0919205064953575,0.946171889779853,-0.323664571725763,-0.843435760747458,0.537230041502108,0.693328127925309,-0.720622027853428,0,0,0,0,0,0,0.000456832385152325,0.51907977558519,0.480463392029657,0,0,0,0,0,0.537807183364839,0.289236566478822
"545",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241089469766805,-0.970502894157231,0.467956056319034,0.883751735135121,-0.667215944225246,-0.744864339172989,0.827113953477869,0.562034258708675,-0.938217027070954,-0.346047410211579,0.993970726762039,0.109645767543226,-0.991085906989296,0.133224340745995,0.929732755421071,-0.36823498407558,-0.813530752868556,0.58152189480459,0.64933514486862,-0.760502379771719,0,0,0,0,0,0,0.00012994343399888,0.505379272918591,0.494490783647411,0,0,0,0,0,0.53875236294896,0.290254108583088
"546",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246848747332949,-0.969054021167114,0.478419542446118,0.878131391880308,-0.680380015491734,-0.732859491662261,0.840230437421899,0.542229482811295,-0.948077352689655,-0.31803982976504,0.997245904580867,0.0741660690389354,-0.984692955163396,0.174297974892363,0.911195431051169,-0.411974375940391,-0.781302237895078,0.624152876353336,0.603052719707015,-0.797701333366049,0,0,0,0,0,0,2.03036615623169e-06,0.491277961395763,0.508720008238081,0,0,0,0,0,0.539697542533081,0.291273437416247
"547",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252599318911325,-0.967570971084568,0.488815536588663,0.872387168171069,-0.693328127925309,-0.720622027853428,0.852872803445211,0.522118742379075,-0.957101805356892,-0.289751849316924,0.999255043026714,0.0385922140551734,-0.976598539328127,0.215070437257586,0.890601751088259,-0.454784037712986,-0.746842262972042,0.665001228749841,0.554644036173453,-0.832087731634845,0,0,0,0,0,0,0,0.477000483792936,0.522936201024083,6.33151829808837e-05,0,0,0,0,0.540642722117202,0.292294552978298
"548",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258340981687837,-0.966053796214561,0.499142572154663,0.866519874361129,-0.706056171676788,-0.708155832029306,0.865033917823498,0.501713385325655,-0.965282428658703,-0.261208408981708,0.999995591426404,0.00296936487423647,-0.966816645931903,0.255471276563504,0.867998190665483,-0.496567357970142,-0.710249248467619,0.703950285923077,0.504279774815878,-0.863540334154489,0,0,0,0,0,0,0,0.462927484814277,0.53677528557673,0.000297229608993581,0,0,0,0,0.541587901701323,0.293317455269242
"549",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264073533162588,-0.964502550065591,0.509399192280293,0.860530338166055,-0.718560106748802,-0.69546486107434,0.876706918388952,0.481024925808369,-0.972612010143779,-0.232434674100226,0.999466609627236,-0.0326572540216988,-0.955364177237981,0.295430683664366,0.84343576074746,-0.537230041502105,-0.671627706876891,0.740888806336881,0.45213751120747,-0.891948244551843,0,0,0,0,0,0,0,0.449065204536902,0.550231293429977,0.000703502033120892,0,0,0,0,0.542533081285444,0.294342144289078
"550",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269796771157024,-0.962917287347799,0.519583950035433,0.854419404546489,-0.730835964278123,-0.682553143218655,0.887885218402375,0.460065037731153,-0.979084087682323,-0.203456013052634,0.997668769190539,-0.0682424133646677,-0.942260922118821,0.334879612170984,0.816969893010443,-0.576680322114866,-0.631087944326054,0.775711290704419,0.398401089846242,-0.917211301505453,0,0,0,0,0,0,0,0.435413642960812,0.563304224583825,0.00128213245536282,0,0,0,0,0.543478260869565,0.295368620037807
"551",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275510493821061,-0.961298063971043,0.529695408627784,0.84818793558895,-0.742879847795417,-0.669424776759463,0.898562510269891,0.438845548157289,-0.984692955163396,-0.174297974892361,0.994604352539103,-0.103740936521085,-0.927529521862628,0.373749897756889,0.788660314745961,-0.614829169725057,-0.58874574552954,0.808318283302355,0.343259975951509,-0.939240431896844,0,0,0,0,0,0,0,0.421972800086007,0.575994079038274,0.00203312087571936,0,0,0,0,0.544423440453686,0.296396882515428
"552",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28121449964021,-0.959644937042918,0.53973214160557,0.841836810384213,-0.754687934462023,-0.65608392876022,0.908732769102147,0.41737843063573,-0.989433667525709,-0.144986266820774,0.990277250059559,-0.13910775684511,-0.911195431051169,0.411974375940391,0.75857091407023,-0.651590491280111,-0.544722043099861,0.838616656024142,0.286908587442678,-0.957957964866751,0,0,0,0,0,0,0,0.408742675912487,0.588300856793323,0.00295646729419052,0,0,0,0,0.545368620037807,0.297426931721942
"553",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286908587442677,-0.957957964866751,0.549692733058763,0.835366924903295,-0.766256476283352,-0.642534833727962,0.918390256113973,0.395675798444775,-0.99330204511744,-0.115546731522404,0.984692955163396,-0.17429797489236,-0.893286873576468,0.449486998138966,0.726769595743596,-0.686881325050179,-0.499142572154663,0.866519874361129,0.229545609455679,-0.973297905668979,0,0,0,0,0,0,0,0.395723270440251,0.600224557848973,0.00405217171077629,0,0,0,0,0.546313799621928,0.298458767657348
"554",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292592556406465,-0.956237206939538,0.559575777818836,0.828779191871059,-0.77758180129854,-0.628781792269239,0.927529521862627,0.37374989775689,-0.996294677381228,-0.0860053243807341,0.97785855731288,-0.209266915421366,-0.873834793872362,0.486222945795493,0.693328127925309,-0.720622027853428,-0.45213751120747,0.891948244551843,0.171373293813943,-0.985206168356329,0,0,0,0,0,0,0,0.3829145836693,0.611765182205223,0.00532023412547667,0,0,0,0,0.547258979206049,0.299492390321647
"555",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298266206066452,-0.95448272394985,0.569379881656988,0.82207454063745,-0.788660314745959,-0.614829169725059,0.936145409322748,0.351613100728549,-0.998408925861089,-0.056388090594616,0.969782733020723,-0.243970184110389,-0.85287280344521,0.522118742379077,0.658321980209536,-0.75273645479211,-0.403841110367702,0.914829141193579,0.112596745923857,-0.993640766478187,0,0,0,0,0,0,0,0.370316615599634,0.622922729862074,0.00676065453829167,0,0,0,0,0.54820415879017,0.300527799714838
"556",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303929336321461,-0.952694577775688,0.579103661480839,0.815253917046392,-0.799488500204224,-0.600681394785289,0.944233056796324,0.329277898518972,-0.999642926528617,-0.0267211422155073,0.960475734834944,-0.2783637239176,-0.830437122796125,0.557112363066997,0.621830153308077,-0.783152131093859,-0.354391307911934,0.935097214666191,0.0534232016089941,-0.998571961117397,0,0,0,0,0,0,0,0.357929366231253,0.633697200819526,0.00837343294922129,0,0,0,0,0.549149338374291,0.301564995836922
"557",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309581747441322,-0.950872831482306,0.588745745529539,0.808318283302356,-0.810062920708346,-0.586342958082949,0.951787900656005,0.306756894241734,-0.999995591426404,0.002969364874235,0.949949378322891,-0.312403871013074,-0.806566518835084,0.591143341918231,0.583935000764193,-0.811800415670331,-0.30392933632146,0.952694577775688,-0.00593870356714283,-0.999982365744487,0,0,0,0,0,0,0,0.345752835564156,0.644088595077579,0.0101585693582655,0,0,0,0,0.550094517958412,0.302603978687898
"558",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315223240073909,-0.949017549319983,0.598304773567291,0.801268617834614,-0.820380219840648,-0.571818410768847,0.95880567792023,0.284062795853185,-0.999466609627236,0.0326572540217024,0.938217027070953,-0.346047410211581,-0.781302237895078,0.624152876353336,0.544722043099858,-0.838616656024144,-0.252599318911325,0.967570971084568,-0.0652796699136127,-0.997867007519524,0,0,0,0,0,0,0,0.333787023598344,0.654096912636232,0.0121160637654244,0,0,0,0,0.551039697542533,0.303644748267766
"559",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320853615252178,-0.947128796721759,0.607779397075244,0.794105915159214,-0.830437122796124,-0.557112363066998,0.965282428658704,0.261208408981706,-0.998056447508226,0.0623163508820971,0.925293575719015,-0.379251629835811,-0.754687934462022,0.656083928760221,0.504279774815875,-0.863540334154491,-0.200547858202937,0.979683906456677,-0.124390471566124,-0.992233344825479,0,0,0,0,0,0,0,0.322031930333817,0.663722153495486,0.0142459161706978,0,0,0,0,0.551984877126654,0.304687304576527
"560",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32647267440118,-0.945206640301125,0.617168279441725,0.786831185738682,-0.840230437421898,-0.542229482811297,0.97121449822687,0.238206629701881,-0.995766348339628,0.0919205064953542,0.91119543105117,-0.411974375940388,-0.726769595743596,0.686881325050179,0.462699464680453,-0.886515203132142,-0.147923617215887,0.988998788406623,-0.183062694180816,-0.983101240971275,0,0,0,0,0,0,0,0.310487555770574,0.67296431765534,0.0165481265740859,0,0,0,0,0.552930056710775,0.305731647614181
"561",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332080219345066,-0.943251147849677,0.626470096150811,0.779445455839466,-0.849757055230435,-0.527174493963906,0.976598539328127,0.215070437257587,-0.992598331188712,0.121443620340406,0.895940491166726,-0.4441741058278,-0.697595462207322,0.71649184999395,0.420074949756842,-0.907489414035661,-0.0948768948747474,0.995489012907187,-0.241089469766805,-0.970502894157231,0,0,0,0,0,0,0,0.299153899908616,0.681823405115795,0.0190226949755886,0,0,0,0,0.553875236294896,0.306777777380727
"562",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337676052314074,-0.941262388334721,0.635683534969171,0.771949767387165,-0.859013952386206,-0.51195217511583,0.981431513902605,0.191812886738197,-0.988555189139648,0.150859663346685,0.879548122757928,-0.475809940788341,-0.667215944225249,0.744864339172987,0.376502423634996,-0.926415632962319,-0.0415591967437278,0.999136043372481,-0.298266206066451,-0.95448272394985,0,0,0,0,0,0,0,0.288030962747943,0.690299415876851,0.0216696213752059,0,0,0,0,0.554820415879017,0.307825693876165
"563",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343259975951508,-0.939240431896844,0.64480729613119,0.76434517781954,-0.867998190665482,-0.496567357970145,0.985710694841462,0.168447101711968,-0.983640486830984,0.180142700842706,0.862039136523248,-0.5068417179971,-0.635683534969173,0.771949767387164,0.332080219345068,-0.943251147849676,0.0118771976850513,0.999929463599883,-0.354391307911935,-0.935097214666191,0,0,0,0,0,0,0,0.277118744288555,0.698392349938507,0.0244889057729378,0,0,0,0,0.555765595463138,0.308875397100496
"564",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348831793320697,-0.937185349847439,0.653840092522333,0.756632759937334,-0.876706918388953,-0.481024925808368,0.989433667525709,0.144986266820774,-0.97785855731288,0.209266915421366,0.843435760747458,-0.537230041502109,-0.603052719707014,0.797701333366049,0.286908587442678,-0.957957964866751,0.0652796699136128,0.997867007519524,-0.409266888014507,-0.912414716220054,0,0,0,0,0,0,0,0.266417244530452,0.706102207300764,0.0274805481687843,0,0,0,0,0.556710775047259,0.30992688705372
"565",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354391307911936,-0.935097214666191,0.662780649860719,0.748813601752935,-0.885137371326876,-0.465329811940464,0.992598331188712,0.121443620340407,-0.97121449822687,0.23820662970188,0.823761613082024,-0.566936332238904,-0.56937988165699,0.822074540637448,0.241089469766807,-0.97050289415723,0.118495698328411,0.992954565666356,-0.462699464680451,-0.886515203132143,0,0,0,0,0,0,0,0.255926463473633,0.713428987963622,0.0306445485627455,0,0,0,0,0.55765595463138,0.310980163735836
"566",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359938323649425,-0.932976099998517,0.671627706876888,0.740888806336884,-0.893286873576468,-0.449486998138968,0.995202900101593,0.0978324467105855,-0.963714167311527,0.266936328968258,0.803041670561659,-0.59592287700804,-0.534723204562296,0.845027274413453,0.194726269380818,-0.980857624741241,0.17137329381394,0.98520616835633,-0.514500643993681,-0.8574899925539,0,0,0,0,0,0,0,0.245646401118099,0.72037269192708,0.0339809069548212,0,0,0,0,0.558601134215501,0.312035227146844
"567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365472644898177,-0.930822080652974,0.680380015491734,0.732859491662261,-0.901152838411258,-0.433501513057721,0.997245904580867,0.074166069038937,-0.95536417723798,0.29543068366437,0.78130223789508,-0.624152876353334,-0.499142572154663,0.866519874361129,0.147923617215883,-0.988998788406623,0.223761433845461,0.974643945614717,-0.564487784059729,-0.825441422299206,0,0,0,0,0,0,0,0.23557705746385,0.726933319191139,0.0374896233450116,0,0,0,0,0.559546313799622,0.313092077286745
