O3_BA,O3_Comp,O3_ERA,O3_Flora,O3_Pance,O3_Nav,O3_Univalle,Date,date
19.344454339625003,39.065743391666665,23.55830019454167,23.770014271875002,14.785059007272729,,56.05273284920833,2018-08-21,2018-08-21
22.535696669999997,41.20658961625001,23.46593073029167,31.846211564666657,,,43.991569796541654,2018-08-22,2018-08-22
27.11684056533333,42.23491514083334,22.682833867499998,26.317940076416665,98.11108336,,47.92124764436364,2018-08-23,2018-08-23
22.462128072041665,39.016697658333335,13.215372629937502,26.204317463166664,51.336168246875005,,52.01381677870834,2018-08-24,2018-08-24
20.559971078250005,40.47417334499999,,26.20840460725,32.76745390545833,,46.37028782308334,2018-08-25,2018-08-25
22.006820187333336,39.91575264714285,,28.34107654429167,18.94391419033333,,45.35422373041666,2018-08-26,2018-08-26
23.753294135681823,56.03246061733332,39.98731270533333,35.250802830625,38.45757630770833,,44.21122461433333,2018-08-27,2018-08-27
23.35067325916667,43.76268971041667,26.387421531958335,24.997792443500003,35.424097750666675,,41.352091955750005,2018-08-28,2018-08-28
18.979063632916667,35.481317771125006,23.156942615333335,23.72260339766667,31.36538568221739,,17.931119814285715,2018-08-29,2018-08-29
19.895401401708337,40.59585347066667,25.31331998891667,24.256384453499994,37.98918956266667,,43.0988308422174,2018-08-30,2018-08-30
18.497598024750005,35.71808782265218,21.508188574083334,18.824643886863633,38.511526617083334,,39.816960525166664,2018-08-31,2018-08-31
3.8582642923333332,34.47261054,19.165437416583337,15.519704631416664,34.60094687154166,,35.754339014541664,2018-09-01,2018-09-01
,42.38859176916666,26.278703491291665,23.649852227125006,29.89991340745833,,46.76428853666667,2018-09-02,2018-09-02
19.20794371825,34.504490265,29.859894935565208,18.327572819291667,35.48377006154166,,42.64526443766666,2018-09-03,2018-09-03
23.810885715749993,41.48615029125,29.113546830791663,32.01051476766668,36.443431558583335,,43.30819925754165,2018-09-04,2018-09-04
16.750752516916663,34.060159285000005,21.398439861043475,23.60816335458334,33.693600820708326,,36.37068038679166,2018-09-05,2018-09-05
22.883921370583337,41.026755264166674,24.143579268333337,26.40213525137501,39.236586024333334,,48.57816321795834,2018-09-06,2018-09-06
13.055156571375,32.361191753750006,11.686780632958333,15.3120776965,36.015098827916674,,35.50584063804167,2018-09-07,2018-09-07
20.951519509125,41.64309663583333,25.73237667913044,35.17151223008333,38.37665085125,,51.555239181,2018-09-08,2018-09-08
20.217468379291663,35.71837214666666,20.976042375375,26.547637591125007,19.453172380791667,,42.95016540958334,2018-09-09,2018-09-09
24.58989543404167,46.322059520416666,20.591530941086955,33.23502322191667,36.34989433771429,,55.03094676266667,2018-09-10,2018-09-10
24.322596191000002,42.759349076086956,15.622700669124997,33.41485757491666,38.03823529504167,,48.14002133620833,2018-09-11,2018-09-11
25.318224562208332,41.51312544541667,15.623518098291663,26.353089518166666,39.29544090554167,,44.959405585708346,2018-09-12,2018-09-12
13.178588332333335,31.03859183458333,7.2375152639583336,11.903845156318186,7.391736845555554,,37.53837753718751,2018-09-13,2018-09-13
17.32636460765217,38.67582981833334,10.318404696124999,21.19266102925,,,,2018-09-14,2018-09-14
4.512207393000001,25.76290587041667,7.425523905166666,17.036852624166663,,,,2018-09-15,2018-09-15
14.741512341916666,35.916189933333335,10.955181789875,21.552329733125003,,,,2018-09-16,2018-09-16
17.645837136458333,34.48732426070833,12.688131006416668,22.609265269166666,,,41.81475669954166,2018-09-17,2018-09-17
20.121011771833334,39.135224845416666,11.617299179458335,21.419906254500003,54.904245285624995,,43.16514919904167,2018-09-18,2018-09-18
18.219672207291666,39.15647799416666,11.060630114875003,19.43191923045833,39.590532728125005,,44.719081493458326,2018-09-19,2018-09-19
24.685534612583336,47.665912588333335,14.475030528041666,25.84219647383333,43.293485532416675,,51.21110162374999,2018-09-20,2018-09-20
21.626715760750002,41.49023743624999,12.01048246816667,23.91960375633333,36.19820289649999,,42.60275814154168,2018-09-21,2018-09-21
26.78632682295833,45.79972246708334,15.163305641374999,29.768307361499996,34.926283568625,,45.27411570479166,2018-09-22,2018-09-22
24.944659566208333,39.88644198333333,13.32736038733333,27.055260920833337,22.691008155749998,,40.500331069999994,2018-09-23,2018-09-23
22.833134159,37.95116134956522,19.996762582166664,30.92525354191304,37.46930479708334,,45.14169222570833,2018-09-24,2018-09-24
22.50545180079166,37.39246648366667,16.171195444583333,32.96772398237501,35.067698762590915,,46.681728221083326,2018-09-25,2018-09-25
17.940111531750002,35.013748455541666,11.211037028416667,19.977144290166667,31.063114699625004,,37.14766430665217,2018-09-26,2018-09-26
15.357036285375,34.12275098125,8.2454050675,12.298217433041666,33.04129257845834,,34.28460190029166,2018-09-27,2018-09-27
21.830042307391306,41.05127812791667,10.762268575541666,19.561890421166662,39.07963968325,,42.74335590120833,2018-09-28,2018-09-28
28.51518889470833,49.51330184708333,13.94043204329167,29.212455727416668,34.61729545179167,,44.710089776249994,2018-09-29,2018-09-29
21.92834701508333,35.80992417958333,10.138570342625,16.18427430716667,27.266975001958333,,38.725692978,2018-09-30,2018-09-30
21.07658612704166,36.16877545625,9.552473839125,20.219920665874998,35.47232605475,,43.09286005434783,2018-10-01,2018-10-01
23.813338002666658,34.076974966250006,8.497173161666668,17.922945525083332,33.59714421358333,,34.934457852499996,2018-10-02,2018-10-02
14.0957435315,32.637482714583335,8.073745003791668,14.165224984583334,32.502606949916675,,35.108570202291666,2018-10-03,2018-10-03
31.54761647242857,38.822149584583336,6.79692110025,23.416884997749992,36.460597564958334,,49.43417473613333,2018-10-04,2018-10-04
23.326967821249998,35.496031493749996,5.673773825375,23.547673618791666,29.994735158999998,,33.242380083499995,2018-10-05,2018-10-05
19.52446639495652,34.939326887826084,5.918185059250001,23.348220972125016,32.247569140541664,,43.035995441625,2018-10-06,2018-10-06
27.03319034395834,40.770900027833335,7.136154083583334,25.290431979541662,22.734331886583334,,44.90463785358333,2018-10-07,2018-10-07
15.426517739124998,40.1921603825,6.025268241791667,12.929272525166668,31.42523569095833,,38.774738712916665,2018-10-08,2018-10-08
17.700604871083332,33.02494400083334,4.629917151083334,21.547425159291663,30.35217451318182,,34.170979283958324,2018-10-09,2018-10-09
19.712297334041665,34.448087672916664,7.526067657625,19.45366994604348,29.240248307666672,,36.383403847869566,2018-10-10,2018-10-10
14.32789333,29.10537254291667,6.714360784208334,15.612074093833336,28.748156124375004,,36.22027347504167,2018-10-11,2018-10-11
12.447806916541667,25.783341592499998,5.260154814124999,8.909157314625,25.754360021818176,,28.882214460958338,2018-10-12,2018-10-12
15.245865957791663,28.14979818666667,6.246791466916666,15.595725516166672,11.676621160380952,,28.733442405458334,2018-10-13,2018-10-13
22.62724870416666,37.542055963749995,8.856841866500002,19.60521415125,10.809679449958336,,36.857050569749994,2018-10-14,2018-10-14
21.616906612958335,35.19930481041667,8.419517418291665,18.02757642104167,19.001134211708333,,34.33528248695834,2018-10-15,2018-10-15
14.381026207416667,27.687133444583335,4.761523200333333,11.614029463625,15.704443556666668,,25.301058555916665,2018-10-16,2018-10-16
16.8439394095,25.74261230982609,5.606744657416667,15.877738479000001,26.63755476691667,,35.766600451125,2018-10-17,2018-10-17
15.952124507125,25.585523805166662,4.812203790166667,16.43113782758334,27.996121558875,,32.72249531729167,2018-10-18,2018-10-18
16.01915367391667,29.685747043833334,5.138357911666667,22.399186048208332,30.621703109083338,,25.32534787133333,2018-10-19,2018-10-19
15.057857316833333,23.88935888833333,4.420655359125001,15.679103262375,19.21023251805,,21.272769056666668,2018-10-20,2018-10-20
10.931476352625,14.217812907777777,2.9533705272916664,11.680241202791665,6.984112312150001,,,2018-10-21,2018-10-21
14.46635867373913,24.498343400791665,13.767137121708336,22.164583960416678,18.037385567333335,,,2018-10-22,2018-10-22
18.260543650249996,17.80181742809091,12.673417286708334,19.731915627625,14.361407914041669,,,2018-10-23,2018-10-23
11.493867419374999,14.963852995625004,7.520345655083332,9.805876791291668,15.992178521,,,2018-10-24,2018-10-24
12.673417286541671,21.334893651708338,9.761735632000002,10.136118056583333,11.904380200999999,,,2018-10-25,2018-10-25
15.878555907249998,20.631087390083334,14.922981551750004,1.4027079505,19.301130609041667,,,2018-10-26,2018-10-26
16.928952013375,23.05721629183334,14.115361823125,,22.2937377225,,,2018-10-27,2018-10-27
18.655361797624998,25.875711055958334,16.757291948458334,,20.085044900833335,,,2018-10-28,2018-10-28
10.31922212476923,12.971778826291667,5.363150852583332,,10.143474916958334,,,2018-10-29,2018-10-29
23.488001309625,27.203215549875,13.382945549874998,,28.354155405999993,,,2018-10-30,2018-10-30
21.885840714625,33.882426892125004,19.836546523125,,31.3951543084,,,2018-10-31,2018-10-31
20.259974680125,26.712758223041664,16.867467144304353,,18.259512980043475,,,2018-11-01,2018-11-01
18.620212356458335,32.26310028766665,17.130039515624993,,23.351490687583333,,,2018-11-02,2018-11-02
19.509574973125,32.229585705458334,17.215869548291668,,17.605783121416668,,,2018-11-03,2018-11-03
13.52517817470833,20.100576048999997,11.661440338500002,,,,,2018-11-04,2018-11-04
15.196820225375001,23.409528137416668,13.133629743541666,,,,,2018-11-05,2018-11-05
15.380741722999998,25.12449391716667,14.813446082333334,,,,,2018-11-06,2018-11-06
17.533031951583332,29.511634693125,17.290255575791672,,0.0,,,2018-11-07,2018-11-07
14.217540432374996,25.435934322125004,10.418948447583334,,16.15298907486364,,,2018-11-08,2018-11-08
11.086787839041664,17.767634038249998,8.19881162179167,,10.37807700343478,,,2018-11-09,2018-11-09
12.926002809375001,20.240356386833334,10.588973654083334,,19.703305615916666,,,2018-11-10,2018-11-10
14.199556996625004,18.270352797875002,11.206132455416666,,10.958600129136364,,,2018-11-11,2018-11-11
15.783734158375,22.203003118,14.062228945833334,,12.909926708166667,,,2018-11-12,2018-11-12
9.672635884916668,16.163021155291663,6.404555239791666,3.570529328,18.150599467125,,,2018-11-13,2018-11-13
11.31239820866667,17.99324440891667,8.130147596166667,11.361443941708332,15.293276833916666,,,2018-11-14,2018-11-14
16.989441749750004,24.58253857441667,15.710982988125002,19.327288334333335,22.613352413666664,,,2018-11-15,2018-11-15
19.991040580666667,29.463406390041666,20.115289770291664,27.258800712458328,12.55838275040909,,,2018-11-16,2018-11-16
11.633647757124999,21.49674456875,7.989549830249999,10.186798647583334,10.069906317708332,,,2018-11-17,2018-11-17
18.825387004,27.69776001866666,16.561109018583327,18.428933999125,8.871555586541668,,,2018-11-18,2018-11-18
14.551868842708336,27.558797110916668,13.445070144916665,15.589186085374998,17.29139286834783,,,2018-11-19,2018-11-19
15.797630448791663,30.567752802833336,6.565588729222223,20.06379175008334,24.593982578625006,,,2018-11-20,2018-11-20
13.964137479999998,21.80981982845834,12.144540804500002,15.921879638250003,15.18370582278261,,,2018-11-21,2018-11-21
15.04314359675,24.729675771125,14.977749287500002,14.658952024833331,19.930550843166667,,,2018-11-22,2018-11-22
11.943453300625002,24.657742031208326,12.346445735875001,11.77261066575,13.494582980428572,,,2018-11-23,2018-11-23
11.975333027416672,21.11582271325,11.059812685958336,10.597965370958333,11.85517098220833,,,2018-11-24,2018-11-24
17.230583267875,23.38745755870833,16.296262063458332,15.33414827629167,15.43447878604348,,,2018-11-25,2018-11-25
8.7195138155,13.469593010499999,5.577317217958334,5.503748619124999,13.764684835541665,,,2018-11-26,2018-11-26
12.862243357083335,21.253968194,11.501224279375,18.563809763208333,21.443611692958328,,,2018-11-27,2018-11-27
12.37096860220833,23.36783926508333,13.851332296958331,19.31599295327273,23.365386978791662,,21.979845035625,2018-11-28,2018-11-28
15.543410068625002,27.537543959458333,15.483737760166669,3.5172796760000002,21.294839637125,,25.005966731666664,2018-11-29,2018-11-29
9.903150827291666,15.702808699208331,2.0474363983636366,10.065076055954545,11.506946281541666,,19.113939397083335,2018-11-30,2018-11-30
12.11593079345833,18.965167341791666,,13.923266037333335,9.038427853,,27.77705061958333,2018-12-01,2018-12-01
14.309909895458334,20.28204526095833,,14.812628653666662,,,25.343564857083337,2018-12-02,2018-12-02
15.241778813125002,22.682016438791667,18.054865969461538,21.539250870916664,13.480219586375004,,34.76361522249999,2018-12-03,2018-12-03
13.912639461125002,19.700035899541668,10.811314307624999,16.570918164625002,15.025053540608697,,30.275930692499998,2018-12-04,2018-12-04
12.772326180500002,19.426197227958333,7.652769133083335,13.066600575666667,13.494115876833336,,25.55037436291667,2018-12-05,2018-12-05
15.02516016125,23.716063966333326,13.4238169945,18.790237562416664,20.00003229791667,,33.638833086666665,2018-12-06,2018-12-06
16.64208256041176,24.88253497154167,12.417562048916666,13.247252357416668,22.147417953958335,,29.688199332083332,2018-12-07,2018-12-07
19.340367194458334,31.173467598125004,18.997047067791666,22.225073696708336,33.3891806902353,,35.21074881291666,2018-12-08,2018-12-08
24.92949997586363,31.422783406083337,24.173006707458338,28.011652707375003,38.012173739000005,,39.60851616333334,2018-12-09,2018-12-09
26.2044342385,32.02114134316667,19.409031220708332,24.280907320249995,39.19865732566666,,32.04690812152175,2018-12-10,2018-12-10
15.667659257083335,24.99779244275,17.854281500083328,17.05483605941667,44.77630151645834,,28.489848599333328,2018-12-11,2018-12-11
10.224073403899999,31.375372530750003,26.343280373041665,27.181144966791667,38.1690239145,,31.53231887199999,2018-12-12,2018-12-12
9.675088170833334,24.734580345083334,15.621883241291668,25.607843168695645,28.84706501758333,,23.64086050904166,2018-12-13,2018-12-13
8.896895881583335,15.96587863569565,8.95738561825,14.760313205875,20.46699742843478,,17.073636925124998,2018-12-14,2018-12-14
17.64338484975,27.13291666625,17.184807250125,23.982545779625003,11.829830686583337,,36.58075960804167,2018-12-15,2018-12-15
25.301875985583326,30.320498332826084,24.361832778250005,27.10675894220833,0.21743608075,,31.932041593999998,2018-12-16,2018-12-16
22.387742041041665,33.22848379041666,21.108465853041665,29.187115430250007,22.254278198181815,,31.988053244521744,2018-12-17,2018-12-17
20.94466021478261,37.05405093162501,17.307421582499995,24.18199842516667,31.540493161499995,,28.907554757499994,2018-12-18,2018-12-18
30.147594357750005,36.39193353783333,23.19209205616667,26.53160887817391,9.098800813541667,,35.01211359599999,2018-12-19,2018-12-19
16.388748301666666,32.93747911125,14.620532868625,18.479497812761906,0.20533813340000004,,20.903291205124997,2018-12-20,2018-12-20
19.29369943859091,25.574079800625004,13.53171760525,17.861638360125003,,,25.60677695420834,2018-12-21,2018-12-21
16.403345245625,17.996514123791666,12.69058329270833,25.714677567541667,,,20.486402478249996,2018-12-22,2018-12-22
27.74844060820833,29.848415388958333,22.543870959416665,27.42719106312499,,,31.149762162749994,2018-12-23,2018-12-23
22.587194688833332,30.638051684666664,22.297824867041665,30.46557419195833,,,31.042678977333335,2018-12-24,2018-12-24
29.595829867874993,28.56668691354166,23.45530415529167,26.585239319833338,,,33.50886189674999,2018-12-25,2018-12-25
20.612583770681816,28.36232969579167,19.75562106441667,24.430496803291664,88.17862185999999,,32.331764316124996,2018-12-26,2018-12-26
14.893554112708337,26.017268412956522,19.33340127913043,20.589398517583337,87.08778249222222,,30.282470124583337,2018-12-27,2018-12-27
23.656391658708333,36.14997459566666,25.920669646375,35.9137376485,4.360165622249999,,27.840810072583338,2018-12-28,2018-12-28
18.712581819375,33.821937157333345,22.400003475458334,29.133982555000006,35.755156449125,,27.254713566458335,2018-12-29,2018-12-29
20.63108739,35.73553815220834,22.85776364708333,28.489031168916664,38.119978181708326,,29.277850036250005,2018-12-30,2018-12-30
22.47684179166666,35.48213520391666,28.258516227125,30.361760722999993,36.07558856620833,,35.61701096350001,2018-12-31,2018-12-31
27.104306655333332,34.93037070941667,30.261216973291663,36.542340452958335,32.85328393687501,,36.36986296120834,2019-01-01,2019-01-01
20.853428043916665,34.659801754375,23.552578191083327,28.82335958141667,42.15614472131818,,35.77068759349999,2019-01-02,2019-01-02
22.08365850229167,35.867144201041675,27.360979322666676,35.87858820412501,34.75298864383333,,32.12086766458333,2019-01-03,2019-01-03
21.631620333291668,37.58701455491668,28.31737110708333,39.49898069308334,46.393175827125,,37.574753119875,2019-01-04,2019-01-04
19.36570749108333,34.47506282520833,22.609265269041668,28.115466172833333,38.232783367124995,,29.532070418666674,2019-01-05,2019-01-05
14.578843995124998,26.008951962375004,18.964349912458328,19.991858008791667,27.073244357,,21.607914894749996,2019-01-06,2019-01-06
6.281123480041667,15.158401068041668,9.697158750499998,7.575113390625001,,,10.808044592625,2019-01-07,2019-01-07
12.268789993125003,24.405973937416665,16.600345604291668,28.89382194966667,34.59953495109091,,17.809322911541667,2019-01-08,2019-01-08
7.114616609652173,18.012045272333335,10.159716872695652,11.864162699958335,20.047443172291665,,11.718944682739133,2019-01-09,2019-01-09
8.215977627833334,26.011404248999995,15.70934813041667,7.5262905918181815,20.816643745,,0.8514339166999999,2019-01-10,2019-01-10
15.203359656333339,29.37512407262499,21.280943345875,,30.944587515375,,,2019-01-11,2019-01-11
14.958130993625003,29.06041395775,18.132207316625003,,30.173752082708333,,,2019-01-12,2019-01-12
13.852149725291666,25.914130213125002,16.485088133749993,,26.99068404154167,,,2019-01-13,2019-01-13
10.338840418166665,25.311685131083337,14.13089297120833,,26.442189266374996,,,2019-01-14,2019-01-14
16.357569228625,31.39662568258333,22.020716477458333,,30.880828060750005,,,2019-01-15,2019-01-15
8.25194449883333,21.518815148875003,12.688131006333336,,26.17570745308333,,23.850394779888887,2019-01-16,2019-01-16
16.42623325358333,34.52002141504167,20.838714323833333,,38.23605308165217,,33.97888350245833,2019-01-17,2019-01-17
9.205066567458331,24.568642284291666,15.182923933624997,,28.06069843995834,,22.010089903000004,2019-01-18,2019-01-18
16.913420863833338,29.909722554624995,21.570313168041665,,33.85790402166666,,28.157155046041666,2019-01-19,2019-01-19
9.426589793,16.222693463666666,12.965239394958333,,18.581793198916667,,17.831393491333337,2019-01-20,2019-01-20
15.665206971208333,29.030986515208337,24.44766281,,35.929268794875,,31.15711901929167,2019-01-21,2019-01-21
23.334680085739134,27.594912606409085,27.320925307583334,7.842412632,37.344238181375,,31.373737672374997,2019-01-22,2019-01-22
23.804346284999994,38.58754750175,27.594763980291663,,38.04886187183333,,36.010194252541666,2019-01-23,2019-01-23
24.196712144666666,35.05135018241667,26.002412531375,32.54955072266666,35.07342076316666,,31.95819931754166,2019-01-24,2019-01-24
19.751533919791665,40.585343669083336,25.185801085125004,21.45832541170833,38.948033632875,,38.23278337125,2019-01-25,2019-01-25
22.604360695166672,36.22926519266667,25.001879586125,29.15114856325,33.129574900291665,,30.620068252249997,2019-01-26,2019-01-26
19.177698849291666,31.611609473666665,20.96868551554167,19.565977564666667,27.432095632,,24.783626075750007,2019-01-27,2019-01-27
8.583003193454546,17.450471635124998,8.708069811500001,11.001775236291666,14.195469852791668,,13.086218869041666,2019-01-28,2019-01-28
17.779078043666665,37.27720900966666,24.39779964804167,25.883067915916666,51.81537389994118,,36.83252770533334,2019-01-29,2019-01-29
17.401425902333333,33.59900200513636,17.582077684083334,18.665988373666668,41.62707502885001,,31.501093089450006,2019-01-30,2019-01-30
17.233390958130432,29.043991066772723,15.301415580739127,17.555102531208334,42.848659972294115,,18.021036990666666,2019-01-31,2019-01-31
15.564663219583332,19.836546522875,10.982156943041666,25.44002146254167,21.86703984995833,,10.238296665666665,2019-02-01,2019-02-01
23.244407505416664,26.448728697458336,20.269783827416664,23.501897600916664,28.779218422,,27.892308089583334,2019-02-02,2019-02-02
24.789348079583334,30.975649810625004,20.875498624541667,24.719049195916664,26.095599423375003,,22.985282551583335,2019-02-03,2019-02-03
16.105801134999997,24.550658848208332,14.656499739624998,22.42370891429167,25.194792803416664,,3.5647592424705885,2019-02-04,2019-02-04
23.212527779166663,32.19770597949999,21.596470892333333,31.919780162083327,35.273690838166665,,29.08820653658334,2019-02-05,2019-02-05
24.514691977499997,28.680309528249996,20.716099992875005,28.78085327875,30.411623887125,,26.496139570166665,2019-02-06,2019-02-06
20.331908421250006,29.02853422870834,12.533636948958339,12.64971184975,34.41539052233333,,26.402952682833334,2019-02-07,2019-02-07
18.511494315416666,30.52606392854167,19.842268524708334,27.31847302212501,34.481602256875,,25.377079439541664,2019-02-08,2019-02-08
18.3831579825,26.538645873291667,15.34967942525,13.726265678125001,37.37938761883333,,26.23864947604166,2019-02-09,2019-02-09
20.270601255416665,31.33204879791666,20.331908421833337,17.346658167416667,35.182138802875,,25.127763632625005,2019-02-10,2019-02-10
20.164038254090908,24.648983863666665,16.969823456958334,14.89028439770833,29.84269338720833,,28.131740443636364,2019-02-11,2019-02-11
16.651026195,17.591069401083335,13.876672591708333,13.16387461154167,29.756863356833332,,22.35586231670833,2019-02-12,2019-02-12
25.65582268833333,27.59721626779167,17.74943736147826,22.504857306818185,23.400164858954543,,24.757468354125,2019-02-13,2019-02-13
23.5844579175,25.839744187791663,18.41258542166667,17.633575703291665,36.96740347254166,,32.765001616374995,2019-02-14,2019-02-14
26.95273198666667,32.782985051333334,23.644130223875,26.02693539933333,34.35266361063159,,27.592311693208327,2019-02-15,2019-02-15
25.275718260833333,27.870237510875,18.35209568370833,21.700284359375,26.682513356125,,28.356607692374997,2019-02-16,2019-02-16
23.035963142083336,34.26661846045834,17.92294552445833,19.548811558458333,29.458501816583336,,26.104591141125,2019-02-17,2019-02-17
15.1237420845,22.86757279358334,16.006892240791668,5.375412284777778,26.233744904125,,21.405192534583335,2019-02-18,2019-02-18
14.282117314166667,14.95649613570833,8.92795817866667,,17.228948409916665,,12.165793954875001,2019-02-19,2019-02-19
22.287198292500005,26.203500035,17.99406183783334,,36.915088019,,32.22631599258333,2019-02-20,2019-02-20
23.23459835833333,26.617936473958334,18.824569574916666,,12.745351028055556,,29.05060480595834,2019-02-21,2019-02-21
23.738951974583333,26.062084838625008,20.907495125380954,,27.148447815791666,,25.29043197954167,2019-02-22,2019-02-22
19.002769070416665,23.004083416,,,27.92827496395833,,22.41308233841666,2019-02-23,2019-02-23
18.121580742499994,22.121260230666664,16.373427348499995,,18.50094205240909,,26.727471946124993,2019-02-24,2019-02-24
20.664886296956514,27.864515509249998,11.563021902200001,,15.752181403200002,,34.097446224,2019-02-25,2019-02-25
17.141483519999998,23.405440993749995,15.339052850708333,51.699552533636364,28.873668613136363,,29.17975857041667,2019-02-26,2019-02-26
19.338732337083336,23.121050056681817,18.71503410533333,33.48129224854546,29.144523083631576,,23.17165633495834,2019-02-27,2019-02-27
26.942455738333333,30.59963252674999,22.35177517295833,31.488995143583335,22.304490056076926,,29.653867319666663,2019-02-28,2019-02-28
19.473831038181817,31.777547537000004,19.154810840625007,27.983042696791667,,,18.092153302750003,2019-03-01,2019-03-01
,30.22279781549999,22.15967938754167,36.90200915470833,,,25.66154469,2019-03-02,2019-03-02
,30.666661695249996,21.123179573041668,31.50534372366666,,,9.736023778272726,2019-03-03,2019-03-03
,31.87645643141667,17.516683374666666,20.658062542333333,60.539249627857146,,28.780035849333334,2019-03-04,2019-03-04
,31.108073287791665,22.955037683374997,28.431811149291672,36.795743403749995,,26.030062947434782,2019-03-05,2019-03-05
,38.53931919425,24.967547575041664,34.457896821375,34.670428327874994,,19.22681889413636,2019-03-06,2019-03-06
,34.390867649791666,22.191559113041667,28.981940784583333,38.96448883169565,,29.741332204608703,2019-03-07,2019-03-07
,32.51666672706667,26.030205113916676,36.52844416183333,37.789736917750005,,25.673806122874996,2019-03-08,2019-03-08
,58.18654919533334,31.930406736916662,43.03926515904166,40.034693848681826,,36.682938217791666,2019-03-09,2019-03-09
,24.086359247000004,16.16874315808333,18.171443903708333,29.60155187016667,,18.70305699613043,2019-03-10,2019-03-10
28.209143523,34.08678411004167,24.943024709125,33.093608026000005,35.732268434583325,,26.043283976954545,2019-03-11,2019-03-11
15.598248883130438,23.604893638916664,13.419804162272724,20.996923967636363,22.507904088416666,,20.772502585125,2019-03-12,2019-03-12
24.612783442541666,30.89635920687499,22.89127823145833,24.203251575249997,35.01456588716667,,28.79556699845833,2019-03-13,2019-03-13
14.427619653208334,18.348008540458334,4.418475548555556,13.207198342291663,27.118202944916675,,16.228415466458333,2019-03-14,2019-03-14
28.694428753500002,27.906204382458327,,31.490630001624996,30.874288629583337,,25.171087365083327,2019-03-15,2019-03-15
36.67231164458333,37.18565697495834,,31.514335439750003,36.69274736483333,,29.94895914354167,2019-03-16,2019-03-16
32.13966853,29.091476252208327,,22.623978988708327,33.10259974383334,,29.955498572458335,2019-03-17,2019-03-17
27.99775641625,28.641072941749997,,18.07743958241667,1.0145460099999999,,23.43732071920834,2019-03-18,2019-03-18
18.152643039583335,15.428970026083327,,5.373777427625,,,9.160107979041667,2019-03-19,2019-03-19
29.2075511525,30.40835417083333,,22.212812264375,,,39.608516163958335,2019-03-20,2019-03-20
25.655005258333336,28.388487421041663,,12.54181123725,,,25.7416527205,2019-03-21,2019-03-21
21.299744210416666,17.054018630791667,,14.772574639166669,,,23.634437854642865,2019-03-22,2019-03-22
29.77811650749999,32.64402214304167,,21.615271756000002,,,26.613615779571433,2019-03-23,2019-03-23
20.077688040833333,20.82400060479167,,13.541526752499998,,,,2019-03-24,2019-03-24
32.78461991166667,35.54262493945833,,21.656960628958334,,,,2019-03-25,2019-03-25
29.649780173749992,27.236432886409094,,21.865404991625002,,,,2019-03-26,2019-03-26
31.372325750000005,35.151076508416665,57.57818089076923,27.94871068391666,49.10458741563636,,89.27304236,2019-03-27,2019-03-27
27.817104635000003,32.776445622666664,36.018333001391305,17.691241594545456,26.462274661785717,,,2019-03-28,2019-03-28
24.559650565,25.841379043041666,15.446953460416667,22.449866639041662,14.868882622681816,,,2019-03-29,2019-03-29
27.971598692500006,34.423564807874996,28.269142803416667,34.57560657754166,34.383510792125,,,2019-03-30,2019-03-30
26.080885702916664,31.018156111041666,17.581260255375003,17.185624679874998,22.263300517117646,,,2019-03-31,2019-03-31
15.804987308333336,14.863309243916667,6.554144723833335,6.800190815750001,10.988027568727274,,18.58833263,2019-04-01,2019-04-01
23.979324149411767,26.3915086768125,13.602833917833335,21.781754770055553,8.708887240166666,,,2019-04-02,2019-04-02
22.344009598375,19.40412664816667,8.088458723333332,14.0712206635625,,,19.76920296030769,2019-04-03,2019-04-03
24.47382053333334,32.000705619624995,15.760846149583335,16.70742878733333,,,9.37754406,2019-04-04,2019-04-04
22.064857637083335,24.974087005791663,13.397659269833333,16.35021236891666,40.714497429999994,,28.947445282666667,2019-04-05,2019-04-05
22.64441471083333,23.87873231233333,17.35483245654167,22.739236459124996,32.63830014258334,,19.2455454455,2019-04-06,2019-04-06
24.227774441666668,23.18310033945834,13.996017207291667,18.972524201791668,32.327677169958335,,,2019-04-07,2019-04-07
11.05000354,9.4697500375,10.053557740333336,16.465098281500005,39.382088368541666,,39.81392435685715,2019-04-08,2019-04-08
,,8.88218216166667,22.717165879874997,31.895777477499994,,24.524501124000007,2019-04-09,2019-04-09
,,11.121937280375,15.965203368291666,34.76198036408333,,25.77219483563637,2019-04-10,2019-04-10
16.789989105,42.054486296363635,20.746344861375,23.297540381791666,46.14958202624999,,34.30667247604166,2019-04-11,2019-04-11
20.836589009,40.68098285041666,17.082628641083335,26.514940436083332,53.64295253133334,,40.56000337591666,2019-04-12,2019-04-12
23.606528497499998,30.421433031666666,14.282117313958336,21.880118712708335,37.14805524816666,,28.97376649216667,2019-04-13,2019-04-13
29.890921692916663,33.435293299166666,16.575005309499996,24.902970693791662,42.087777947458335,,33.911854329541654,2019-04-14,2019-04-14
17.246114415833336,26.23619718916667,7.994454402999999,13.007745696625001,31.99498361783333,,20.595937947458335,2019-04-15,2019-04-15
26.066989412500003,32.388984335833335,11.7484147709,22.99427426941666,44.95368358570832,,36.657597920458336,2019-04-16,2019-04-16
18.352913114166668,26.70049679166667,7.961757247708335,9.630129582666667,34.03365123183334,,23.87382773983333,2019-04-17,2019-04-17
26.689052786250006,32.41350720125,18.786967847291667,21.553964590499998,40.53629793729167,,8.43150637511111,2019-04-18,2019-04-18
