"X","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.671","Haar0.679","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar1","sin.2pi.1posx.","cos.2pi1posx.","sin.2pi.2posx.","cos.2pi2posx.","sin.2pi.3posx.","cos.2pi3posx.","sin.2pi.4posx.","cos.2pi4posx.","sin.2pi.5posx.","cos.2pi5posx.","sin.2pi.6posx.","cos.2pi6posx.","sin.2pi.7posx.","cos.2pi7posx.","sin.2pi.8posx.","cos.2pi8posx.","sin.2pi.9posx.","cos.2pi9posx.","sin.2pi.10posx.","cos.2pi10posx.","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237527198205731,-0.9997178643503,0.0474920366630688,0.998871616602251,-0.0712045551123263,-0.997461734269168,0.0948768948747457,0.995489012907187,-0.118495698328413,-0.992954565666356,0.142047638060411,0.989859822662511,-0.165519424387103,-0.98620653017031,0.188897812853119,0.981996749637853,-0.212169611704824,-0.977232856523472,0.235321689334042,0.971917538955324,0,0,0,0,0,0,0,0.443679133697691,0.554522812732713,0.00179805356959607,0,0,0,0,0.503780718336484,0.253795012167624
521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296893290061971,-0.999559174708112,0.059352482398144,0.998237087486324,-0.0889633076393346,-0.996034903953606,0.118495698328413,0.992954565666356,-0.147923617215883,-0.988998788406623,0.17722111915988,0.984171059787738,-0.206362374000716,-0.978475636179455,0.235321689334042,0.971917538955324,-0.264073533162591,-0.96450255006559,0.292592556406468,0.956237206939538,0,0,0,0,0,0,0,0.429752857311181,0.567476301516171,0.00277084117264744,0,0,0,0,0.504725897920605,0.254748232031761
522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356248910933933,-0.99936523210215,0.0712045551123256,0.997461734269168,-0.106693822399725,-0.99429192305969,0.14204763806041,0.989859822662512,-0.177221119159881,-0.984171059787738,0.212169611704824,0.977232856523472,-0.246848747332949,-0.969054021167114,0.281214499640211,0.959644937042918,-0.31522324007391,-0.949017549319983,0.348831793320699,0.937185349847438,0,0,0,0,0,0,0,0.416048640001449,0.579998207739118,0.00395315225943294,0,0,0,0,0.505671077504726,0.255703238624791
523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415591967437247,-0.999136043372481,0.0830465828005272,0.996545666332033,-0.124390471566123,-0.992233344825479,0.165519424387099,0.98620653017031,-0.206362374000711,-0.978475636179456,0.246848747332946,0.969054021167115,-0.286908587442676,-0.957957964866751,0.326472674401177,0.945206640301127,-0.365472644898175,-0.930822080652974,0.403841110367697,0.914829141193581,0,0,0,0,0,0,0,0.402566481768496,0.592088531401551,0.00534498682995257,0,0,0,0,0.506616257088847,0.256660031946713
524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474920366630684,-0.998871616602251,0.0948768948747451,0.995489012907187,-0.142047638060408,-0.989859822662512,0.188897812853118,0.981996749637853,-0.235321689334037,-0.971917538955325,0.281214499640208,0.959644937042919,-0.326472674401177,-0.945206640301127,0.370994076470923,0.928635232598617,-0.414678231427559,-0.90996811173805,0.457426554320693,0.88924740505795,0,0,0,0,0,0,0,0.38930638261232,0.603747272503473,0.00694634488420634,0,0,0,0,0.507561436672968,0.257618611997527
525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534232016089931,-0.998571961117397,0.106693822399725,0.99429192305969,-0.159659717336616,-0.987172109948408,0.212169611704822,0.977232856523472,-0.264073533162586,-0.964502550065591,0.315223240073907,0.949017549319984,-0.365472644898175,-0.930822080652974,0.414678231427559,0.90996811173805,-0.462699464680448,-0.886515203132144,0.50939919228029,0.860530338166057,0,0,0,0,0,0,0,0.376268342532923,0.614974431044883,0.00875722642219425,0,0,0,0,0.508506616257089,0.258578978777234
526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593524823981432,-0.998237087486324,0.118495698328412,0.992954565666356,-0.17722111915988,-0.984171059787738,0.235321689334039,0.971917538955324,-0.292592556406465,-0.956237206939538,0.348831793320696,0.937185349847439,-0.403841110367701,-0.91482914119358,0.457426554320697,0.889247405057948,-0.509399192280293,-0.860530338166055,0.559575777818835,0.828779191871059,0,0,0,0,0,0,0,0.363452361530304,0.62577000702578,0.0107776314439163,0,0,0,0,0.50945179584121,0.259541132285834
527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065279669913613,-0.997867007519524,0.130280857737119,0.991477129391939,-0.194726269380819,-0.980857624741241,0.258340981687836,0.966053796214561,-0.320853615252177,-0.947128796721759,0.381997492119186,0.924163360026058,-0.441511773429689,-0.897255456335023,0.499142572154661,0.86651987436113,-0.554644036173451,-0.832087731634846,0.607779397075242,0.794105915159215,0,0,0,0,0,0,0,0.350858439604462,0.636134000446165,0.0130075599493725,0,0,0,0,0.510396975425331,0.260505072523326
528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712045551123252,-0.997461734269168,0.142047638060409,0.989859822662512,-0.212169611704824,-0.977232856523472,0.28121449964021,0.959644937042918,-0.348831793320696,-0.937185349847439,0.414678231427562,0.909968111738048,-0.478419542446116,-0.878131391880309,0.53973214160557,0.841836810384213,-0.598304773567289,-0.801268617834615,0.653840092522332,0.756632759937334,0,0,0,0,0,0,0,0.338486576755399,0.646066411306038,0.0154470119385628,0,0,0,0,0.511342155009452,0.26147079948971
529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771269290324,-0.997021282028639,0.153794379325631,0.988102873636062,-0.229545609455678,-0.973297905668979,0.30392933632146,0.952694577775688,-0.376502423634994,-0.92641563296232,0.446832521877441,0.894617626359243,-0.514500643993681,-0.8574899925539,0.579103661480837,0.815253917046393,-0.640256706000529,-0.768161018551028,0.697595462207321,0.716491849993951,0,0,0,0,0,0,0,0.326336772983114,0.655567239605399,0.0180959874114872,0,0,0,0,0.512287334593573,0.262438313184987
530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830465828005282,-0.996545666332033,0.165519424387101,0.98620653017031,-0.246848747332948,-0.969054021167115,0.32647267440118,0.945206640301125,-0.403841110367701,-0.91482914119358,0.478419542446116,0.878131391880309,-0.549692733058765,-0.835366924903294,0.617168279441726,0.786831185738682,-0.680380015491734,-0.732859491662261,0.738891232352691,0.673824715153965,0,0,0,0,0,0,0,0.314409028287607,0.664636485344247,0.0209544863681458,0,0,0,0,0.513232514177694,0.263407613609157
531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889633076393349,-0.996034903953606,0.17722111915988,0.984171059787738,-0.264073533162588,-0.964502550065591,0.348831793320696,0.937185349847439,-0.430823750349699,-0.902436089778451,0.509399192280294,0.860530338166055,-0.583935000764194,-0.81180041567033,0.653840092522333,0.756632759937334,-0.718560106748803,-0.695464861074339,0.77758180129854,0.62878179226924,0,0,0,0,0,0,0,0.302703342668878,0.673274148522584,0.0240225088085386,0,0,0,0,0.514177693761815,0.264378700762219
532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948768948747456,-0.995489012907187,0.188897812853119,0.981996749637853,-0.28121449964021,-0.959644937042918,0.370994076470925,0.928635232598616,-0.457426554320697,-0.889247405057948,0.53973214160557,0.841836810384212,-0.617168279441726,-0.786831185738681,0.689036340992572,0.724726790446971,-0.754687934462025,-0.656083928760218,0.813530752868557,0.581521894804589,0,0,0,0,0,0,0,0.291219716126927,0.681480229140408,0.0273000547326654,0,0,0,0,0.515122873345936,0.265351574644173
533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100787135943343,-0.994908012445542,0.20054785820294,0.979683906456676,-0.298266206066452,-0.95448272394985,0.392947018311552,0.919561113140427,-0.483626067903043,-0.875274714843655,0.569379881656989,0.822074540637449,-0.649335144868621,-0.760502379771718,0.722677595127565,0.691185281600122,-0.788660314745959,-0.614829169725058,0.846611337349589,0.532211652889282,0,0,0,0,0,0,0,0.279958148661754,0.68925472719772,0.0307871241405264,0,0,0,0,0.516068052930057,0.26632623525502
534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106693822399726,-0.99429192305969,0.212169611704824,0.977232856523472,-0.315223240073909,-0.949017549319983,0.414678231427563,0.909968111738048,-0.509399192280294,-0.860530338166055,0.598304773567292,0.801268617834613,-0.680380015491734,-0.732859491662261,0.754687934462025,0.656083928760217,-0.820380219840648,-0.571818410768847,0.876706918388953,0.481024925808369,0,0,0,0,0,0,0,0.268918640273359,0.69659764269452,0.0344837170321215,0,0,0,0,0.517013232514178,0.267302682594759
535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112596745923856,-0.993640766478187,0.223761433845459,0.974643945614717,-0.332080219345065,-0.943251147849677,0.43617545351909,0.899861641446848,-0.534723204562295,-0.845027274413453,0.626470096150811,0.779445455839467,-0.710249248467615,-0.703950285923081,0.784995119125024,0.619501947494832,-0.849757055230433,-0.527174493963908,0.903711384233807,0.42814218900526,0,0,0,0,0,0,0,0.258101190961742,0.703508975630807,0.0383898334074508,0,0,0,0,0.517958412098299,0.268280916663391
536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118495698328411,-0.992954565666356,0.235321689334038,0.971917538955324,-0.348831793320696,-0.937185349847439,0.457426554320696,0.889247405057949,-0.559575777818835,-0.828779191871059,0.653840092522333,0.756632759937334,-0.738891232352689,-0.673824715153967,0.813530752868555,0.581521894804591,-0.876706918388951,-0.481024925808371,0.927529521862627,0.373749897756891,0,0,0,0,0,0,0,0.247505800726903,0.709988726006583,0.0425054732665142,0,0,0,0,0.51890359168242,0.269260937460915
537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124390471566124,-0.992233344825479,0.246848747332948,0.969054021167114,-0.365472644898176,-0.930822080652974,0.478419542446117,0.878131391880309,-0.583935000764195,-0.81180041567033,0.680380015491731,0.732859491662264,-0.766256476283351,-0.642534833727964,0.840230437421898,0.542229482811297,-0.901152838411258,-0.433501513057721,0.948077352689655,0.31803982976504,0,0,0,0,0,0,0,0.237132469568842,0.716036893821846,0.0468306366093117,0,0,0,0,0.519848771266541,0.270242744987332
538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130280857737119,-0.991477129391939,0.258340981687836,0.966053796214561,-0.381997492119184,-0.924163360026058,0.499142572154662,0.86651987436113,-0.607779397075243,-0.794105915159215,0.706056171676786,0.708155832029307,-0.792297695491885,-0.610134707845938,0.865033917823497,0.501713385325657,-0.923024995848725,-0.384739986274447,0.965282428658703,0.261208408981709,0,0,0,0,0,0,0,0.22698119748756,0.721653479076597,0.0513653234358434,0,0,0,0,0.520793950850662,0.271226339242641
539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136166649096246,-0.990685946036331,0.269796771157024,0.962917287347799,-0.398401089846241,-0.917211301505453,0.519583950035433,0.854419404546489,-0.631087944326052,-0.77571129070442,0.730835964278123,0.682553143218656,-0.816969893010442,-0.576680322114867,0.887885218402375,0.460065037731153,-0.94226092211882,-0.334879612170989,0.979084087682323,0.203456013052635,0,0,0,0,0,0,0,0.217051984483055,0.726838481770836,0.0561095337461092,0,0,0,0,0.521739130434783,0.272211720226843
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142047638060409,-0.989859822662512,0.281214499640209,0.959644937042918,-0.414678231427561,-0.909968111738049,0.539732141605569,0.841836810384213,-0.653840092522333,-0.756632759937334,0.754687934462023,0.65608392876022,-0.840230437421898,-0.542229482811297,0.908732769102146,0.417378430635732,-0.95880567792023,-0.284062795853185,0.989433667525709,0.144986266820774,0,0,0,0,0,0,0,0.207344830555328,0.731591901904562,0.0610632675401092,0,0,0,0,0.522684310018904,0.273198887939937
541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147923617215882,-0.988998788406623,0.292592556406465,0.956237206939538,-0.430823750349699,-0.902436089778451,0.559575777818835,0.828779191871059,-0.676015782219345,-0.736887143455745,0.77758180129854,0.62878179226924,-0.862039136523248,-0.506841717997102,0.927529521862627,0.373749897756891,-0.972612010143778,-0.232434674100227,0.996294677381228,0.0860053243807347,0,0,0,0,0,0,0,0.19785973570438,0.735913739477777,0.0662265248178433,0,0,0,0,0.523629489603025,0.274187842381924
542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153794379325631,-0.988102873636062,0.303929336321461,0.952694577775688,-0.446832521877443,-0.894617626359242,0.579103661480838,0.815253917046393,-0.697595462207321,-0.716491849993951,0.799488500204224,0.600681394785289,-0.882358306774238,-0.470578174660173,0.944233056796323,0.329277898518974,-0.983640486830984,-0.180142700842708,0.999642926528617,0.0267211422155079,0,0,0,0,0,0,0,0.18859669993021,0.739803994490479,0.0715993055793115,0,0,0,0,0.524574669187146,0.275178583552803
543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159659717336617,-0.987172109948408,0.315223240073909,0.949017549319983,-0.462699464680452,-0.886515203132142,0.598304773567291,0.801268617834614,-0.718560106748803,-0.695464861074339,0.820380219840648,0.571818410768847,-0.901152838411258,-0.433501513057721,0.95880567792023,0.284062795853185,-0.991859609794796,-0.127336226022744,0.999466609627236,-0.0326572540217018,0,0,0,0,0,0,0,0.179555723232817,0.743262666942669,0.0771816098245138,0,0,0,0,0.525519848771267,0.276171111452575
544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165519424387102,-0.98620653017031,0.326472674401181,0.945206640301125,-0.478419542446118,-0.878131391880308,0.617168279441726,0.786831185738681,-0.738891232352691,-0.673824715153964,0.8402304374219,0.542229482811294,-0.918390256113974,-0.395675798444774,0.971214498226871,0.238206629701878,-0.997245904580867,-0.0741660690389358,0.995766348339628,-0.0919205064953572,0,0,0,0,0,0,0,0.170736805612203,0.746289756834347,0.0829734375534503,0,0,0,0,0.526465028355388,0.277165426081239
545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171373293813942,-0.98520616835633,0.337676052314074,0.941262388334721,-0.49398776547814,-0.869468853702025,0.635683534969172,0.771949767387165,-0.758570914070229,-0.651590491280112,0.859013952386207,0.511952175115827,-0.934040775119853,-0.357166390374997,0.981431513902605,0.191812886738196,-0.999783987512423,-0.0207840879944124,0.988555189139648,-0.150859663346684,0,0,0,0,0,0,0,0.162139947068367,0.748885264165512,0.088974788766121,0,0,0,0,0.527410207939509,0.278161527438796
