"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.648","Haar0.656","Haar0.664","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.867","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"528",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114405615620583,-0.993434122181474,-0.22730888465333,0.973822710228951,0.337227188958679,-0.941423296411889,-0.442717108224451,0.896661341915318,0.542393374608679,-0.840124649787523,-0.634947063738389,0.772555646054055,0.719162783184621,-0.69484163036058,-0.793934632698811,0.608003124170759,0.85828072662461,-0.51318046952776,-0.911356087780379,0.411618854361218,0,0,0,0,0,0.0343483246804695,0.693403807260065,0.272247868059465,0,0,0,0,0,0,0.481751824817518,0.232084820715009
"529",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108708574603161,-0.9940736621638,-0.216128661728742,0.976364891615498,0.320987045923343,-0.947083584668959,-0.422040874767572,0.906576803158686,0.518092390002684,-0.855324660828452,-0.608003124170759,0.793934632698811,0.69070739450023,-0.723134354862707,-0.765224934098162,0.643763000050845,0.830672510735794,-0.556761331189489,-0.886274395513696,0.463160550842613,0,0,0,0,0,0.0310790016888722,0.687157065115406,0.281763933195722,0,0,0,0,0,0,0.482664233576642,0.232964762374128
"530",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103007960847155,-0.994680531629181,-0.204920026514971,0.978778720004222,0.3046519609836,-0.952463743493078,-0.40114272251111,0.916015565466207,0.493365751989455,-0.869821955783987,-0.580339894441893,0.814374365337694,0.661139837468718,-0.750262697534562,-0.734905955587336,0.678169032352749,0.800853455733406,-0.598860369735601,-0.85828072662461,0.51318046952776,0,0,0,0,0,0.0279731448468547,0.680583390671587,0.291443464481558,0,0,0,0,0,0,0.483576642335766,0.233846369012734
"531",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097303961704875,-0.995254710632678,-0.193684452499997,0.981063878073072,0.288226765748992,-0.957562181534899,-0.380033640184214,0.924972665719553,0.468233775435455,-0.883604623992801,-0.551990101174706,0.833850663011752,0.630507721398014,-0.776182976660455,-0.703041458448596,0.711148864656671,0.76890292518405,-0.639365538360812,-0.82746705816875,0.56151426308292,0,0,0,0,0,0.0250307541544171,0.673682783928609,0.301286461916974,0,0,0,0,0,0,0.48448905109489,0.234729640630827
"532",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915967646398949,-0.995796180303733,-0.182423416713175,0.983220065415007,0.271716318481976,-0.962377390772768,-0.358724727427914,0.933443394069383,0.442717108224451,-0.896661341915318,-0.522987283222134,0.852340484541202,0.598860369735601,-0.800853455733406,-0.669698454213852,0.742633139863538,0.734905955587334,-0.678169032352752,-0.793934632698812,0.608003124170759,0,0,0,0,0,0.0222518296115594,0.66645524488647,0.311292925501971,0,0,0,0,0,0,0.485401459854015,0.235614577228409
"533",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085886557220889,-0.996304922846787,-0.171138399531068,0.985246998577486,0.255125502660957,-0.966907946958755,-0.337227188958679,0.941423296411889,0.416836714293674,-0.908981382436876,-0.493365751989453,0.869821955783988,0.566248740648527,-0.824234410658738,-0.634947063738389,0.772555646054055,0.698953030050812,-0.715167576014732,-0.757793625618217,0.652494307233709,0,0,0,0,0,0.0196363712182815,0.658900773545172,0.321462855236546,0,0,0,0,0,0,0.486313868613139,0.236501178805477
"534",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801735271154668,-0.996780921541873,-0.159830884482835,0.987144411099731,0.238459225535839,-0.971152510039926,-0.315552328676714,0.94890817673087,0.390613856410281,-0.920554623680903,-0.463160550842613,0.886274395513696,0.532725344971204,-0.846288193717313,-0.598860369735601,0.800853455733406,0.661139837468718,-0.750262697534562,-0.719162783184624,0.694841630360577,0,0,0,0,0,0.0171843789745835,0.651019369904714,0.331796251120702,0,0,0,0,0,0,0.487226277372263,0.237389445362033
"535",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074457862084007,-0.997224160745155,-0.148502358055205,0.988912053547758,0.221722416676549,-0.975109824554707,-0.293711543722114,0.955894099304088,0.364070078702347,-0.931371557324823,-0.432407413650631,0.901678339886221,0.498344161653117,-0.866979294185422,-0.561514263082926,0.827467058168746,0.621567017845492,-0.78336099106776,-0.678169032352752,0.734905955587334,0,0,0,0,0,0.0148958528804654,0.642811033965097,0.342293113154438,0,0,0,0,0,0,0.488138686131387,0.238279376898077
"536",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687397499734841,-0.99763462588945,-0.137154309497062,0.990549693547166,0.204920026514972,-0.978778720004222,-0.271716318481976,0.962377390772768,0.337227188958679,-0.941423296411889,-0.40114272251111,0.916015565466207,0.463160550842613,-0.886274395513696,-0.522987283222134,0.852340484541202,0.580339894441894,-0.814374365337694,-0.634947063738389,0.772555646054055,0,0,0,0,0,0.0127707929359271,0.634275765726319,0.352953441337754,0,0,0,0,0,0,0.489051094890511,0.239170973413608
"537",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630193787112995,-0.998012303484702,-0.125788230623678,0.992057115813684,0.188057024880703,-0.982158111198507,-0.249578218551664,0.968354642073129,0.310107240712007,-0.950701582652509,-0.369403464708884,0.929269110786037,0.427231164746681,-0.904142428972999,-0.483360452989692,0.875421425649155,0.537568193456622,-0.843220278090953,-0.589638889073815,0.807666998515971,0,0,0,0,0,0.0108091991409687,0.625413565188382,0.363777235670649,0,0,0,0,0,0,0.489963503649635,0.240064234908626
"538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572969362991,-0.99835718111843,-0.114405615620584,0.993434122181474,0.171138399531069,-0.985246998577486,-0.227308884653331,0.973822710228951,0.282732515120278,-0.959198793209083,-0.337227188958681,0.941423296411888,0.390613856410279,-0.920554623680903,-0.442717108224453,0.896661341915317,0.493365751989457,-0.869821955783986,-0.54239337460868,0.840124649787523,0,0,0,0,0,0.00901107149559016,0.616224432351285,0.374764496153125,0,0,0,0,0,0,0.490875912408759,0.240959161383132
"539",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515726108066019,-0.998669247456129,-0.103007960847154,0.994680531629182,0.154169154675834,-0.988044468506625,-0.20492002651497,0.978778720004222,0.255125502660958,-0.966907946958755,-0.3046519609836,0.952463743493077,0.353367586562093,-0.935484552928204,-0.401142722511107,0.916015565466208,0.447850215063251,-0.894108597916271,-0.493365751989454,0.869821955783987,0,0,0,0,0,0.00737640999979149,0.606708367215029,0.38591522278518,0,0,0,0,0,0,0.491788321167883,0.241855752837125
"540",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458465903654109,-0.99894849224165,-0.0915967646398955,0.995796180303732,0.137154309497062,-0.990549693547166,-0.182423416713176,0.983220065415007,0.227308884653331,-0.973822710228951,-0.271716318481975,0.962377390772769,0.315552328676716,-0.948908176730869,-0.358724727427916,0.933443394069382,0.401142722511111,-0.916015565466207,-0.442717108224454,0.896661341915317,0,0,0,0,0,0.00590521465357269,0.596865369779612,0.397229415566815,0,0,0,0,0,0,0.492700729927007,0.242754009270606
"541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401190631628349,-0.999194906297533,-0.0801735271154674,0.996780921541873,0.120098896664529,-0.992761932700868,-0.159830884482836,0.987144411099731,0.199305514624027,-0.979937402000991,-0.238459225535839,0.971152510039926,0.277228972406103,-0.960803880538925,-0.315552328676716,0.948908176730869,0.353367586562096,-0.935484552928203,-0.39061385641028,0.920554623680903,0,0,0,0,0,0.00459748545693376,0.586695440045036,0.40870707449803,0,0,0,0,0,0,0.493613138686131,0.243653930683574
"542",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343902174357042,-0.99940848152531,-0.0687397499734847,0.99763462588945,0.103007960847156,-0.994680531629181,-0.137154309497063,0.990549693547166,0.171138399531069,-0.985246998577486,-0.204920026514974,0.978778720004222,0.238459225535839,-0.971152510039926,-0.271716318481979,0.962377390772767,0.304651960983601,-0.952463743493077,-0.337227188958681,0.941423296411888,0,0,0,0,0,0.00345322240987469,0.576198578011301,0.420348199578825,0,0,0,0,0,0,0.494525547445255,0.24455551707603
"543",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286602414641814,-0.999589210905767,-0.0572969362990997,0.99835718111843,0.0858865572208897,-0.996304922846787,-0.114405615620583,0.993434122181474,0.142830680861846,-0.989747137709699,-0.171138399531069,0.985246998577486,0.199305514624028,-0.979937402000991,-0.22730888465333,0.973822710228951,0.255125502660956,-0.966907946958755,-0.282732515120279,0.959198793209083,0,0,0,0,0,0.00247242551239549,0.565374783678405,0.432152790809199,0,0,0,0,0,0,0.49543795620438,0.245458768447973
"544",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229293235655766,-0.999737088499184,-0.0458465903654105,0.99894849224165,0.0687397499734839,-0.99763462588945,-0.0915967646398948,0.995796180303733,0.114405615620583,-0.993434122181474,-0.137154309497062,0.990549693547166,0.159830884482834,-0.987144411099731,-0.182423416713175,0.983220065415007,0.204920026514971,-0.978778720004222,-0.22730888465333,0.973822710228951,0,0,0,0,0,0.00165509476449615,0.55422405704635,0.444120848189154,0,0,0,0,0,0,0.496350364963504,0.246363684799403
"545",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017197652088155,-0.999852109445519,-0.0343902174357039,0.99940848152531,0.0515726108066031,-0.998669247456129,-0.068739749973484,0.99763462588945,0.0858865572208899,-0.996304922846787,-0.103007960847156,0.994680531629181,0.120098896664531,-0.992761932700868,-0.137154309497062,0.990549693547166,0.154169154675835,-0.988044468506625,-0.17113839953107,0.985246998577486,0,0,0,0,0,0.00100123016617668,0.542746398115135,0.456252371718688,0,0,0,0,0,0,0.497262773722628,0.247270266130321
"546",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114654154049495,-0.999934269964577,-0.0229293235655776,0.999737088499184,0.034390217435704,-0.99940848152531,-0.0458465903654126,0.99894849224165,0.0572969362991019,-0.99835718111843,-0.0687397499734843,0.99763462588945,0.0801735271154689,-0.996780921541873,-0.0915967646398989,0.995796180303732,0.103007960847157,-0.994680531629181,-0.114405615620587,0.993434122181473,0,0,0,0,0,0.000510831717437084,0.53094180688476,0.468547361397803,0,0,0,0,0,0,0.498175182481752,0.248178512440727
"547",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573280190756672,-0.999983567356128,-0.0114654154049492,0.999934269964577,0.0171976520881544,-0.999852109445519,-0.022929323565577,0.999737088499184,0.028660241464181,-0.999589210905767,-0.0343902174357026,0.99940848152531,0.0401190631628361,-0.999194906297533,-0.0458465903654113,0.99894849224165,0.051572610806602,-0.998669247456129,-0.0572969362990989,0.99835718111843,0,0,0,0,0,0.00018389941827735,0.518810283355226,0.481005817226497,0,0,0,0,0,0,0.499087591240876,0.24908842373062
"548",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1,-4.89858719658941e-16,1,6.12323399573677e-16,-1,-7.34788079488412e-16,1,8.57252759403147e-16,-1,-9.79717439317883e-16,1,1.10218211923262e-15,-1,-1.22464679914735e-15,1,0,0,0,0,0,2.04332686974834e-05,0.506351827526532,0.493627739204771,0,0,0,0,0,0,0.5,0.25
"549",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573280190756692,-0.999983567356128,0.0114654154049496,0.999934269964577,-0.0171976520881554,-0.999852109445519,0.0229293235655778,0.999737088499184,-0.0286602414641816,-0.999589210905767,0.0343902174357047,0.999408481525309,-0.0401190631628344,-0.999194906297533,0.0458465903654129,0.99894849224165,-0.0515726108066034,-0.998669247456129,0.0572969362991,0.99835718111843,0,0,0,0,0,0,0.49362773920477,0.506351827526532,2.04332686974834e-05,0,0,0,0,0,0.500912408759124,0.250913241248868
"550",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114654154049488,-0.999934269964577,0.0229293235655762,0.999737088499184,-0.0343902174357033,-0.99940848152531,0.0458465903654098,0.99894849224165,-0.0572969362990989,-0.99835718111843,0.0687397499734828,0.99763462588945,-0.0801735271154636,-0.996780921541873,0.0915967646398934,0.995796180303733,-0.103007960847151,-0.994680531629182,0.114405615620581,0.993434122181474,0,0,0,0,0,0,0.481005817226496,0.518810283355226,0.000183899418277351,0,0,0,0,0,0.501824817518248,0.251828147477223
"551",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171976520881548,-0.999852109445519,0.0343902174357034,0.99940848152531,-0.0515726108066023,-0.998669247456129,0.0687397499734831,0.99763462588945,-0.0858865572208887,-0.996304922846787,0.103007960847155,0.994680531629181,-0.120098896664529,-0.992761932700868,0.13715430949706,0.990549693547166,-0.154169154675833,-0.988044468506625,0.171138399531067,0.985246998577486,0,0,0,0,0,0,0.468547361397802,0.530941806884761,0.000510831717437085,0,0,0,0,0,0.502737226277372,0.252744718685066
"552",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229293235655768,-0.999737088499184,0.0458465903654109,0.99894849224165,-0.068739749973485,-0.99763462588945,0.0915967646398956,0.995796180303732,-0.114405615620584,-0.993434122181474,0.137154309497064,0.990549693547166,-0.159830884482836,-0.987144411099731,0.182423416713176,0.983220065415007,-0.204920026514972,-0.978778720004222,0.227308884653331,0.973822710228951,0,0,0,0,0,0,0.456252371718688,0.542746398115135,0.00100123016617669,0,0,0,0,0,0.503649635036496,0.253662954872396
