O3_BA,O3_Comp,O3_ERA,O3_Flora,O3_Pance,Date,date
17.662185714,25.216863382416665,18.415855137458333,18.718303821958333,34.176701285625,2019-06-08,2019-06-08
20.79539059429167,25.567540369750002,18.747731260791664,22.502999514708332,34.57233686220833,2019-06-09,2019-06-09
15.370115146166663,21.49265742525,12.774778466666662,18.84757435952381,28.314101390541666,2019-06-10,2019-06-10
14.671213458208333,19.088599101875005,12.262286102434784,23.73976940308333,30.412441314125,2019-06-11,2019-06-11
12.052988770041665,18.136294461166667,9.160107979250002,9.953013989333334,35.59248810070833,2019-06-12,2019-06-12
12.934177097874999,22.453562837478266,10.251375528708332,9.777266781083332,25.529641394,2019-06-13,2019-06-13
13.8840294515,25.454735184166665,10.294699258875,10.866899471875,38.317795969916666,2019-06-14,2019-06-14
18.96353248441667,26.327749224166666,18.215585062416665,20.375232152249996,43.69239082554167,2019-06-15,2019-06-15
20.29267183516667,31.145675015416668,22.53406181216667,23.141411466958335,32.03340277625001,2019-06-16,2019-06-16
22.189142366913043,27.793770759181815,28.477587167083332,22.660763288,50.10000254243477,2019-06-17,2019-06-17
25.099153624166664,28.85523930754167,23.273834943958324,26.341645516249997,46.213341476749996,2019-06-18,2019-06-18
17.927032669583337,19.727011053958332,11.950810160958335,13.285671514666669,33.281616664875,2019-06-19,2019-06-19
24.91196241125,29.585203292083325,22.60436069591667,26.111130571791666,56.91757259941667,2019-06-20,2019-06-20
24.222869869166672,26.931011733875007,17.907414376541663,22.401638334875,35.465786622874994,2019-06-21,2019-06-21
25.564270652916665,28.892023606,24.236766160375,3.4332012769999998,48.1400213435,2019-06-22,2019-06-22
26.286060351250004,22.84763463730435,19.981231433916665,24.140237114064234,37.38405864238094,2019-06-23,2019-06-23
26.250910909166667,24.837576383625006,19.628102158958328,28.72463784701534,20.6807479323873,2019-06-24,2019-06-24
17.20524297375,17.747198317125,8.121155879000002,9.902006426266665,53.19683461238874,2019-06-25,2019-06-25
26.004047389583338,27.678141725958337,22.001915614750004,18.861353874125005,19.08214305972119,2019-06-26,2019-06-26
16.088090175555557,29.63506645158334,20.019650590624998,17.477446787958336,20.089578988463543,2019-06-27,2019-06-27
17.731667168333335,20.593485661541667,11.542095722,10.336388130958333,21.712545793,2019-06-28,2019-06-28
23.973554061666665,26.641641912624994,19.498130968583332,18.24092535754167,31.909153586142857,2019-06-29,2019-06-29
21.8613178475,25.44165632258333,16.735221369416664,15.889182482875,20.509174677844,2019-06-30,2019-06-30
21.96676617333333,23.217432352291667,18.113406452666663,15.487824905208335,32.912369354896,2019-07-01,2019-07-01
24.101072967083336,29.108642258499998,16.3649260885,20.895934345541665,10.758478981487475,2019-07-02,2019-07-02
18.185340194583333,21.21473160754167,12.564624933863637,22.97056883345834,25.865872510276482,2019-07-03,2019-07-03
21.075164513043475,30.526063928826083,17.295977577541667,21.578487457583336,58.0701473202,2019-07-04,2019-07-04
25.477623193333333,29.837788815083332,20.004936871875003,26.22148347158333,43.20765550654167,2019-07-05,2019-07-05
26.823928550416667,33.309409250583336,25.435116893500005,33.10096488754166,49.305674910125,2019-07-06,2019-07-06
29.370219498333327,32.477266653625,22.829971064749998,26.375160098541667,38.77555613887499,2019-07-07,2019-07-07
23.827234292916668,30.230154675124997,16.55375215883333,19.511209830250003,44.03325866625,2019-07-08,2019-07-08
27.990399555416673,30.180068579318185,16.113157994916666,27.808930347541672,35.68158784641667,2019-07-09,2019-07-09
27.678141725833342,29.720896486166666,17.187259538125005,30.212988669374997,38.419974579,2019-07-10,2019-07-10
31.51188315208333,33.67316509916667,22.04850906016667,33.2382929325,43.922905769375,2019-07-11,2019-07-11
26.934281448749996,31.25275819925,16.692715067958336,27.03400777095833,39.967367440208335,2019-07-12,2019-07-12
22.240604846249997,25.611681529333335,12.391404324250002,16.63712990366667,36.950237461708326,2019-07-13,2019-07-13
24.0054337875,27.76560661641666,14.859222099875,20.648253396708334,38.67256009758333,2019-07-14,2019-07-14
21.051281372173918,25.492692316391302,8.964742478,15.930053926541666,34.57596198273913,2019-07-15,2019-07-15
20.165152931249995,21.104165466652173,9.892524252666666,17.2967950065,45.864299350500005,2019-07-16,2019-07-16
31.095811854166666,35.3161971395,33.694418249375005,37.26878594195652,46.10053629308333,2019-07-17,2019-07-17
26.329384081666664,31.361476238458327,22.579837829708335,25.019045592083334,46.72341709729165,2019-07-18,2019-07-18
26.707853650416666,33.032300860666666,26.28933006633333,29.530435558458336,50.848980630500016,2019-07-19,2019-07-19
22.036247627500003,34.359805354916666,29.94732428416667,32.19443626370833,44.630799174625,2019-07-20,2019-07-20
25.802313607785937,34.786503224916665,25.422038029541667,29.735610203625015,40.20115209833334,2019-07-21,2019-07-21
8.77261983479486,25.34438228670834,18.456726580541673,20.318012130833335,31.724414659583328,2019-07-22,2019-07-22
21.410097108888888,22.083374178173905,11.379427376791668,11.007497237875002,34.56334514325,2019-07-23,2019-07-23
24.76073806958333,30.184378659041666,19.170341989708337,20.146352067208337,38.23278336825,2019-07-24,2019-07-24
25.262911875,25.31658970579166,14.016452929125002,17.340118737666668,38.052949013555555,2019-07-25,2019-07-25
21.774125434444446,29.428256949083337,20.904108634624997,22.603543266583333,71.5539510146154,2019-07-26,2019-07-26
32.66267438590909,30.868566627541657,25.733478431124997,28.093395594958338,45.24060110908334,2019-07-27,2019-07-27
33.02576142916667,37.103914089041666,25.594515522791667,28.811098147625,55.42576490729166,2019-07-28,2019-07-28
31.272376492916667,30.300453558333334,24.808966371583338,28.398296565166664,38.76492956454167,2019-07-29,2019-07-29
29.246787737916673,32.390619192875,23.639151340227272,32.88843337795833,41.967615898666665,2019-07-30,2019-07-30
31.81760155166667,37.797093775625,25.83647447,31.779182395250007,45.999175117749985,2019-07-31,2019-07-31
26.235379760416667,33.090338310875,19.382873497333335,28.492300885875,36.81127455441667,2019-08-01,2019-08-01
25.66481440583333,33.19987377975001,22.134552333434783,34.32547334320833,36.64355947147826,2019-08-02,2019-08-02
21.226993041249997,25.812769033,16.14095057608333,19.57496928254167,45.74168502016667,2019-08-03,2019-08-03
23.86483602125,26.177342310749996,25.433482033208332,23.133237178208333,43.269780101500004,2019-08-04,2019-08-04
27.882265395714278,28.718622063260874,24.246575306458336,29.313816906291667,41.820478701583326,2019-08-05,2019-08-05
29.27294546333333,36.33471352033333,25.827482752416675,28.330449970625,43.68993853975001,2019-08-06,2019-08-06
32.29579744375,34.288689044125,27.257165855416662,30.630694825208327,37.38102247837501,2019-08-07,2019-08-07
26.213309181666663,32.28844058399999,22.066492495833334,35.43145460816667,44.787745522499996,2019-08-08,2019-08-08
25.158008502499996,29.54106213320834,23.49944531520833,28.126910178249997,48.002693285958344,2019-08-09,2019-08-09
29.295016041666674,36.57422017658333,26.17162030858334,32.033402775166664,46.944940317625004,2019-08-10,2019-08-10
24.633219164583338,30.360943295500004,22.809535343250005,24.12314354629167,41.347187383333335,2019-08-11,2019-08-11
28.07949930333334,32.22795084795833,23.138141751750002,33.378890705833335,38.70770954366666,2019-08-12,2019-08-12
27.769693760833338,33.510496752666675,21.56867831045834,29.286841754541665,45.12534364429166,2019-08-13,2019-08-13
34.733206866,41.33480917309524,27.738631462708337,35.659517266791674,47.53610488539999,2019-08-14,2019-08-14
15.349451354540525,58.017831865000005,37.37284818952174,45.39509517504166,64.63195006315789,2019-08-15,2019-08-15
38.619364346153844,36.64533649125,30.67892312566667,34.43991338258333,45.640323834916664,2019-08-16,2019-08-16
27.334821599166673,36.311825510541674,22.229160841124994,26.899132007375,58.42416833713637,2019-08-17,2019-08-17
39.61914274041667,46.02206312249999,37.47257451254167,44.53025542474999,55.34320459175,2019-08-18,2019-08-18
31.53640601875,39.36900950729167,33.024126572125006,34.475880255374996,58.18598866676191,2019-08-19,2019-08-19
26.88815002913043,30.150641140909098,30.52197678579166,36.92162744983333,47.50953489356521,2019-08-20,2019-08-20
26.542658705454542,34.678602616499994,26.161811162125005,35.18668797243479,42.64771672475,2019-08-21,2019-08-21
39.96655001291666,41.47552371654167,33.41158785875,39.834943962666664,50.14108723033334,2019-08-22,2019-08-22
39.235733053913044,41.2661876135,32.00969733858333,37.948318119125,40.64018572172727,2019-08-23,2019-08-23
35.03418417625001,37.313175884124995,28.378678270625,30.908620641666673,51.58384918920834,2019-08-24,2019-08-24
39.07146539208333,39.67963247725,29.761767930208332,37.017266629333335,43.576315926916656,2019-08-25,2019-08-25
35.15761593833333,36.18021946108334,30.280408782913042,33.493330751333325,28.533258375105266,2019-08-26,2019-08-26
33.96015694545454,33.58184661714285,28.39257456379166,36.31673007929167,47.02341349475001,2019-08-27,2019-08-27
25.89614677708333,27.028285770416662,21.0586026915,24.768521414608696,41.74364038925001,2019-08-28,2019-08-28
31.964738749999995,38.41997458012499,29.865581397375,33.723028261541664,51.77267526577273,2019-08-29,2019-08-29
15.031536108000001,42.010122202458334,28.041080146666673,31.57727745979167,50.840806347375,2019-08-30,2019-08-30
22.514443521249998,35.2082965275,20.126733773583332,26.684965644125004,40.96790038291666,2019-08-31,2019-08-31
27.34626560166667,31.0949944275,21.885023285083335,22.356679745791666,44.257234179541676,2019-09-01,2019-09-01
25.704050992083328,29.36776721125001,16.346942653333333,20.828087749208333,42.16216397504167,2019-09-02,2019-09-02
27.341929675217393,36.233352334291666,23.29181837825,28.202113634625007,45.73841530366667,2019-09-03,2019-09-03
34.109672118888895,37.69573259624999,25.18907080083333,27.982225268124992,52.24351429566665,2019-09-04,2019-09-04
28.22254935833334,36.763863677500005,23.87219288070834,28.457968874916663,51.16941274916666,2019-09-05,2019-09-05
23.403731823181815,30.079747762916668,19.610936153791666,24.675725466499998,47.154202116,2019-09-06,2019-09-06
34.760345503749996,45.66893385083335,29.76748993179167,37.81752949429167,49.640820759041674,2019-09-07,2019-09-07
35.144537074999995,46.55502675166665,32.344843175166666,40.792970609291665,47.408422496750006,2019-09-08,2019-09-08
34.85680211208333,39.41151580541666,26.051458263499995,28.219279642000007,50.969178216260865,2019-09-09,2019-09-09
30.628826416190474,35.752937709523806,27.343813315666665,37.388379338125,51.944335321874995,2019-09-10,2019-09-10
27.130464379166668,41.86652719555556,32.34566060725,26.961256600958336,47.848199228666665,2019-09-11,2019-09-11
23.61960735883334,54.41460539,19.401674360708338,31.717661986173916,43.07114488479167,2019-09-12,2019-09-12
23.399718991750003,48.066219189999984,29.084936821958333,30.952761800125003,38.29163824275,2019-09-13,2019-09-13
25.337842855083334,41.21476390749999,28.54952090645833,29.78710822566666,47.704331744375004,2019-09-14,2019-09-14
26.052275692583333,35.90638078833333,24.814688374833327,32.73884389533333,39.606881310458334,2019-09-15,2019-09-15
19.844795123454542,30.823608039583334,18.560540048916668,21.804915254874995,38.14940562179167,2019-09-16,2019-09-16
25.654690863076926,37.36712618916666,26.258267770375,28.059881011749997,40.928663800125,2019-09-17,2019-09-17
18.43181277047826,30.938939822727278,17.119412941124995,28.59039235079166,44.714176923749996,2019-09-18,2019-09-18
17.50984278436842,34.084331823333336,17.001703183,15.841771608000002,49.598314448625,2019-09-19,2019-09-19
8.163825665733334,22.294555151249998,6.7070039235,12.002308180083327,30.099366054916675,2019-09-20,2019-09-20
17.41777448066666,34.86906354583334,20.728361426000003,28.509466894583337,38.43468829916666,2019-09-21,2019-09-21
19.834911664958337,41.281793074166664,22.978743120791663,26.954717171166667,52.031800215000004,2019-09-22,2019-09-22
13.127907741041666,31.151290397826095,21.595653462416667,21.083942986791666,39.86927597458334,2019-09-23,2019-09-23
22.5747697705,40.940925229583335,24.888256973333327,38.087636432173916,54.11407588378262,2019-09-24,2019-09-24
22.332156879666666,37.332794175,24.952833854250002,30.396910166875,46.99643834520833,2019-09-25,2019-09-25
28.146364986,38.41507000624999,30.391188164625003,36.87748629141666,50.06016177162501,2019-09-26,2019-09-26
21.520375695045455,40.77335231041667,23.902437749375007,35.04971532883333,40.546107081708335,2019-09-27,2019-09-27
20.680133122458333,41.067626708750005,24.283359605749997,9.6031544295,50.407569039375005,2019-09-28,2019-09-28
16.155237810913043,33.603683645416666,15.862207329708333,20.0042621685404,36.5071910105,2019-09-29,2019-09-29
12.240179982833332,34.83064438708334,15.488642334541668,12.268633999622704,41.018753062947376,2019-09-30,2019-09-30
18.66260188314286,34.83146181583333,23.71606396683333,32.35660157738462,58.08404361166666,2019-10-01,2019-10-01
9.485444672285714,26.53210644166666,15.299816263833327,16.76628366645833,27.493402799583333,2019-10-02,2019-10-02
14.694101467000001,24.155023272499992,10.778617153083333,8.4020789355,28.162877049499997,2019-10-03,2019-10-03
20.074418325583334,35.92763393875,22.826701349416663,22.82588392075,44.5801185865,2019-10-04,2019-10-04
19.078789955333335,34.84781039541666,16.347760082458333,18.89323360070834,46.14222516379167,2019-10-05,2019-10-05
19.060806519708336,31.067201844166664,15.424065452750002,17.469272499750005,31.63449748566666,2019-10-06,2019-10-06
22.02316876554167,37.348325324583335,15.574122039142859,20.112837483499998,37.19955326608333,2019-10-07,2019-10-07
18.630021503791664,33.43938044090909,15.229517380499994,22.740871317958337,34.063078671,2019-10-08,2019-10-08
27.872689798458328,42.01012219999999,23.519063608041673,34.693316336041654,38.61457073576471,2019-10-09,2019-10-09
18.79350727816667,36.31591265375,18.823752145916664,27.027184018173912,51.20374476526316,2019-10-10,2019-10-10
12.781317896250002,32.03912477749999,20.055617461250005,30.38464873329167,18.28279260415969,2019-10-11,2019-10-11
29.42249439713789,39.49979812416667,23.99807692883333,33.98133578704167,45.67762209704705,2019-10-12,2019-10-12
24.523768121752077,33.38543013541666,20.93844064725,24.646298026125,42.07708742396005,2019-10-13,2019-10-13
25.92545850743533,31.92631959208333,18.215585062249996,18.581793198958337,48.98255093091708,2019-10-14,2019-10-14
18.347304566986764,31.682725787499994,13.046164853625001,22.24223970308333,35.51605755055533,2019-10-15,2019-10-15
23.975826016016146,40.166002660000004,14.793010360833337,23.16675176250001,16.976283343872915,2019-10-16,2019-10-16
19.983544848587496,29.198462971009583,28.672135240409087,18.254004219625,31.057870566440887,2019-10-17,2019-10-17
31.061918288756246,23.124362235714283,19.306035183208333,23.164299474499998,40.88674862573676,2019-10-18,2019-10-18
12.917564741042858,34.27642760958333,18.63492607604167,23.387457559333328,22.05869680069361,2019-10-19,2019-10-19
25.199694101054263,32.33993860375001,18.996229639041672,27.367518753041676,34.7680760975598,2019-10-20,2019-10-20
21.824276090029088,25.21849823958334,9.884944457,12.756795032249999,30.600009802153842,2019-10-21,2019-10-21
29.098132457857144,27.90744829608697,22.200060373350002,19.415243680550002,43.83789316970833,2019-10-22,2019-10-22
24.637900801818173,27.812200062083335,21.881753568833332,29.829614524199997,43.64334509312499,2019-10-23,2019-10-23
20.3384478525,28.043882760476187,14.231436723958334,12.593717970750001,41.73791838479166,2019-10-24,2019-10-24
21.18285188125,28.36676819271034,19.17606399170833,22.948875526769235,34.702308052999996,2019-10-25,2019-10-25
23.19781405916666,27.551923439138562,18.1935144835,16.30607121025,37.18156983466667,2019-10-26,2019-10-26
21.71418064958333,33.766099157973954,15.458397465333332,13.28812380075,30.922516933083333,2019-10-27,2019-10-27
23.931047761666672,26.198160218399433,20.887760056833333,18.295693092333334,32.53530410425,2019-10-28,2019-10-28
17.45210649375,24.433182642857137,10.462272178791665,10.53829306275,28.229088786749994,2019-10-29,2019-10-29
24.76400778458333,30.203996951666667,21.686388069125,22.86185079116667,39.15647799691667,2019-10-30,2019-10-30
23.026153995416664,30.79663288583333,22.413899766999993,26.561533883249997,45.60190467704167,2019-10-31,2019-10-31
28.3492508325,36.81209198125,20.875498623791668,22.294555150999997,46.825595705291654,2019-11-01,2019-11-01
30.075660618750003,35.101213345,21.47794370475,25.72285185441667,51.086852435791684,2019-11-02,2019-11-02
27.280871292083336,32.160104249999996,17.804418338125,23.738134545749997,32.54838296583334,2019-11-03,2019-11-03
25.27571826166667,31.751389812916667,15.818883599500003,17.385077325916665,33.04946686479167,2019-11-04,2019-11-04
28.001026130833335,39.617180912,21.38639167066667,27.686316014750002,36.136895725375,2019-11-05,2019-11-05
20.122483144,28.8259116686233,17.954825251125005,27.098213094454547,38.34150140891667,2019-11-06,2019-11-06
26.788587965461037,29.960138874917693,1.331591638625,34.712934630499994,35.634994400625004,2019-11-07,2019-11-07
17.11274007634225,30.686837711200933,24.562608826463066,24.34931982807692,12.5282419184,2019-11-08,2019-11-08
15.118409153313895,26.66615712197932,7.12279011045451,10.6363845295,45.88243267040181,2019-11-09,2019-11-09
26.969497575752406,31.47261017031222,19.425639909300102,14.748051772083334,19.366639046331933,2019-11-10,2019-11-10
18.50126860928425,32.35838709442581,17.415888101883425,20.65315796925,27.708619804035674,2019-11-11,2019-11-11
10.268739435094625,31.466208636061193,22.611967346153378,12.032553048166667,18.496657593360535,2019-11-12,2019-11-12
16.57342722397017,23.55686664462927,27.18205586659611,9.902333397916669,26.225853578388765,2019-11-13,2019-11-13
28.785293596160336,39.59058656798029,22.69928954040968,13.606921062750004,39.874258112451535,2019-11-14,2019-11-14
21.940609474994226,25.428077238065626,19.82775321732279,14.223262434600004,48.37492762193766,2019-11-15,2019-11-15
19.889512953606857,33.344762990728434,30.96152546576795,11.357356797083334,23.532924899008353,2019-11-16,2019-11-16
21.172981543267337,20.773607855953493,16.750921735450607,12.649534146826088,38.426611004474736,2019-11-17,2019-11-17
26.191083720524627,32.28553520245296,29.468837921350264,17.884526368208338,53.15716540550284,2019-11-18,2019-11-18
14.596674921897826,30.4779047911238,26.589523317463936,16.114792852666667,31.943109748437557,2019-11-19,2019-11-19
30.00527560015358,26.494489236860336,12.987870131495875,22.160496816250003,24.355045384161063,2019-11-20,2019-11-20
14.509300758551586,17.08476205893329,20.257136754844325,22.756402466250005,29.16157364191416,2019-11-21,2019-11-21
28.566080923839017,21.242909645043753,14.55319736022963,13.935527470166669,31.862762227746536,2019-11-22,2019-11-22
18.188081877920872,22.981428528838045,18.836703490616966,16.926499725583337,8.50689150392775,2019-11-23,2019-11-23
26.551375226714054,27.478109982114468,25.022519179709658,19.191595140458332,59.44956080034032,2019-11-24,2019-11-24
22.101293822278258,30.42840007323534,18.86354821708237,23.228876356458333,34.293965413962006,2019-11-25,2019-11-25
15.727999006871265,40.02878910273667,6.625203561477711,21.76731352654166,38.01828672047242,2019-11-26,2019-11-26
17.46694297616794,23.383801464979882,22.521753229112125,17.300882150833328,26.050119463474026,2019-11-27,2019-11-27
24.7939896058449,22.00715302237249,14.527724998431664,12.864695643125001,24.220333319157838,2019-11-28,2019-11-28
20.54642930391526,18.215591681741344,18.115083103946898,11.800403246642858,38.08410523888487,2019-11-29,2019-11-29
19.673031106538044,35.30490435171866,15.544923928311679,17.7849635309,26.2297283472317,2019-11-30,2019-11-30
6.370344542185627,15.009240948605886,16.856822569958638,26.295052068666667,7.327027728404861,2019-12-01,2019-12-01
27.945508602290438,41.79923771413806,25.30877346710146,22.170305962833336,28.65166437270717,2019-12-02,2019-12-02
18.121121960557627,20.261903595971226,11.323124955594105,14.811811224916669,30.377758793426466,2019-12-03,2019-12-03
25.651445108571693,39.46304471420343,13.739182216761833,18.924518833090907,53.91463615727273,2019-12-04,2019-12-04
16.27026183614536,32.3235900256875,33.59903574433619,21.706006362750003,45.77274731833334,2019-12-05,2019-12-05
21.951250967680682,19.685322179875,18.92464622528572,14.605819148750003,31.910788443666664,2019-12-06,2019-12-06
25.8446234903598,20.116924627166664,11.793046387749998,15.761663578333334,33.68379167470833,2019-12-07,2019-12-07
19.500583256333332,27.217111839916665,18.94636647725,21.61445432716667,31.574825176791677,2019-12-08,2019-12-08
19.257806878458336,28.78330556545834,19.427832085541663,27.410217392,43.434083302958335,2019-12-09,2019-12-09
17.03930491066667,24.715779480791653,12.991397119041666,12.806658193041669,44.246607603291665,2019-12-10,2019-12-10
13.157335180791668,18.97415905929167,9.646478160083333,12.830363630916667,29.333435199750003,2019-12-11,2019-12-11
12.143723375000002,21.254785622249997,12.532002090791666,13.754875688750003,29.033438802791675,2019-12-12,2019-12-12
13.028181417874999,21.03816696933333,12.30966143675,13.538257036750004,29.974299438041665,2019-12-13,2019-12-13
11.42193367804167,19.162985129458338,9.313784607958333,9.731490763291667,28.520910896416677,2019-12-14,2019-12-14
13.279132082833334,24.653654887166667,15.459214893791673,16.447486404541667,33.154915192124996,2019-12-15,2019-12-15
14.603366862083336,32.559009541625,13.20392862675,16.126236857458334,48.565901785083334,2019-12-16,2019-12-16
10.533154939190476,20.837896896041666,7.4762044957916665,13.440165572541668,28.323910537166668,2019-12-17,2019-12-17
8.997439632625,20.240356388416664,10.380529290416664,13.119733451916664,22.53768185485715,2019-12-18,2019-12-18
14.288373988453868,30.254974790681818,21.888293001875,22.619891843708334,38.50416975383333,2019-12-19,2019-12-19
11.374081382407024,24.911144983500005,13.598888934826089,17.621314270708336,29.88356483216666,2019-12-20,2019-12-20
21.02998374470811,22.486650936708333,13.842340578291664,17.209330116250005,31.945120455708334,2019-12-21,2019-12-21
17.925433627216343,26.620388760916665,17.085898357041668,18.154277897749996,39.99352516525,2019-12-22,2019-12-22
31.30727752690179,23.04005028725,12.94889081775,14.511566044913044,35.2781495400909,2019-12-23,2019-12-23
24.817391644864514,25.08362247475,14.836334090874999,19.861069389083337,39.73685249854166,2019-12-24,2019-12-24
20.077777370572413,24.58335600325,14.514267114458335,17.054018630125,24.520413979666667,2019-12-25,2019-12-25
18.247563754305922,26.192056031625,16.331411504208333,19.282329745166667,31.933676452708337,2019-12-26,2019-12-26
19.154633656500092,20.966233227916668,12.149445376458333,14.197922139208336,30.121436634916666,2019-12-27,2019-12-27
22.561381293131817,29.720079057291667,21.106830995541664,23.43405100420834,38.674194964083334,2019-12-28,2019-12-28
7.38082899321085,29.286024324375003,15.950489648166664,22.390194330833335,39.798159665625,2019-12-29,2019-12-29
24.543197575373355,24.87354325375,12.559794671916668,13.064965718250003,30.74840458216666,2019-12-30,2019-12-30
17.71430465724199,21.09947413525,11.478336270291665,9.135585113000001,33.61022307666667,2019-12-31,2019-12-31
33.77179573875119,19.096773391000003,12.030100761708331,12.193586536583332,26.50186157445833,2020-01-01,2020-01-01
28.55006258899118,21.141980437541665,13.871768018624996,14.399827071583333,24.609513727458335,2020-01-02,2020-01-02
19.149229090067053,23.358847547625,12.008030182,14.60990629158333,24.84411581308333,2020-01-03,2020-01-03
17.15386459264802,26.95389974191667,18.33901682275,22.041152199791664,37.19464869766666,2020-01-04,2020-01-04
19.941746345543088,25.050107891166665,17.517500802791666,19.852077672541665,30.587371095333335,2020-01-05,2020-01-05
19.880352769131736,26.70376650670833,17.524040234208336,20.2624269675,28.620637219041672,2020-01-06,2020-01-06
22.13835420109813,25.370019828000007,3.5792485698888887,15.192104289307691,5.495574330375001,2020-01-07,2020-01-07
21.178330924356334,36.055152840416675,21.19175787967308,27.979609495200002,28.25671495208934,2020-01-08,2020-01-08
30.03571010390846,42.24717657220834,12.009550939006846,34.15790042058334,37.56563120135448,2020-01-09,2020-01-09
15.674659366786491,37.252686145,35.305570563687496,25.891242201833336,40.324127854070625,2020-01-10,2020-01-10
22.861168064423097,28.015739850708332,14.85350009729167,18.167356758875,23.469118235226475,2020-01-11,2020-01-11
21.985586852218503,30.71080285416667,20.68585512425,22.458858356208328,38.69501005213744,2020-01-12,2020-01-12
19.96109844997091,31.11216043079166,19.816928229166667,21.88665814325,44.84064436031756,2020-01-13,2020-01-13
10.815875779362234,29.57048957291667,16.696802212250002,14.21100100175,24.54492318692074,2020-01-14,2020-01-14
25.184730723601838,36.19738546325,25.972985091916673,28.113013885416667,68.93745550462499,2020-01-15,2020-01-15
13.271320529804129,32.844292219625,24.885804687291667,29.298285757250003,37.79218920204167,2020-01-16,2020-01-16
14.14447911196636,34.71783920175,25.207871663749998,29.977569152999994,49.209218310166676,2020-01-17,2020-01-17
15.15803831320408,32.507511523208336,23.184735196541666,30.79172831375,41.432608697999996,2020-01-18,2020-01-18
24.481250407116516,33.98951007341667,24.14930127054167,27.887403518541664,37.534699105625,2020-01-19,2020-01-19
17.039627502673756,17.042574626916664,9.527133544249997,11.374522802875,25.41958574304166,2020-01-20,2020-01-20
4.913292495111111,13.776946269499998,7.159042092208334,7.729607446624999,20.71119541933333,2020-01-21,2020-01-21
7.968045161538462,17.481533931708334,6.832887970041665,5.311886384238096,28.674587525416666,2020-01-22,2020-01-22
29.938916445071424,27.411659912333334,34.05022274731819,17.895970372375004,43.04171743820833,2020-01-23,2020-01-23
29.13316512217647,31.302621360541675,25.725824324999994,27.290680440791675,48.47516717958333,2020-01-24,2020-01-24
20.910297738499995,22.61662212962501,13.920813750624996,14.878840392625003,32.675546466608694,2020-01-25,2020-01-25
15.528395191157896,23.590179919875002,15.142869920208332,12.478869214416667,31.523327156750003,2020-01-26,2020-01-26
14.043130835636363,22.60027355091667,14.596827430208336,15.86792933129167,34.698629622999995,2020-01-27,2020-01-27
10.635294623055554,19.029744223173918,12.34562830704167,15.215621089000003,28.162526722666662,2020-01-28,2020-01-28
21.205739889166665,20.622913100833333,11.553539726916668,13.767954550875002,26.460812428608694,2020-01-29,2020-01-29
29.486294398625002,31.896074723208333,22.1032767935,20.416103595458335,38.13469190220834,2020-01-30,2020-01-30
37.609493852,32.57862783454166,21.45423826720833,26.36044637679166,35.5295460765,2020-01-31,2020-01-31
24.984550096,27.77051119025,20.140630064583334,19.346089197500003,44.03652838720834,2020-02-01,2020-02-01
17.248157988062502,21.047976116791666,15.790273588958334,13.311011808875001,30.230972104666666,2020-02-02,2020-02-02
25.47073958136842,33.18255914900001,20.229729811958336,19.839816238291668,44.82861696204167,2020-02-03,2020-02-03
28.5213196116875,26.437284692958332,15.388418445739125,22.06894478204167,30.69118456033333,2020-02-04,2020-02-04
12.280117221761905,36.077223426833335,22.102459365708338,23.399505750173915,42.937086541875004,2020-02-05,2020-02-05
20.522369349791667,32.70124216595833,23.44304272154166,23.862383734958332,42.54145096924999,2020-02-06,2020-02-06
23.767561985583338,35.72164186170833,25.14574706983333,24.02668693854167,36.08249955681818,2020-02-07,2020-02-07
16.41642410758333,27.7778680495,16.383726951916668,17.380990180833336,32.26882229108333,2020-02-08,2020-02-08
19.892131686499997,34.60503401816666,23.530507611125003,22.46212807108333,42.98286256141666,2020-02-09,2020-02-09
28.240532789583327,38.27692452525,31.025512970208336,32.962001975625,44.85395725666667,2020-02-10,2020-02-10
25.971350233875,38.77310385079168,26.510035862541667,28.23889793520834,44.262138751624995,2020-02-11,2020-02-11
24.63321916429167,36.17286260258333,24.294803610499997,27.582502548124992,39.54393928654167,2020-02-12,2020-02-12
29.173382625400002,38.890813608,25.61413381516667,25.761271015250003,44.97672021109091,2020-02-13,2020-02-13
31.000990105833328,42.48668323291667,29.253327169000002,32.77481076495834,44.025084375958336,2020-02-14,2020-02-14
23.292635809041666,35.80910675145833,24.549841418833335,24.76809492908333,40.87553092491667,2020-02-15,2020-02-15
30.22116295716667,36.14915716279166,28.702380107375003,32.34320832075,37.15949925325,2020-02-16,2020-02-16
25.99342081345833,34.735079521772725,28.802923859708333,34.49059397829166,38.99380965,2020-02-17,2020-02-17
24.662646604708332,33.20886549770833,25.30666378361905,32.394066610217386,45.33378801329167,2020-02-18,2020-02-18
16.153880814727277,27.710021452416665,19.04282308495834,16.5424858566087,38.155127626416665,2020-02-19,2020-02-19
10.627392810666667,23.579553344041667,13.144256319291665,14.631159443041668,25.731026144833336,2020-02-20,2020-02-20
9.672671424869566,25.801325027624998,14.367947346041666,11.985959601625,34.511136316521736,2020-02-21,2020-02-21
9.036805286894737,23.052311720083335,12.741263883583331,11.965523880541667,33.81866743933333,2020-02-22,2020-02-22
26.459845729266664,31.152214447208333,20.644983680666666,19.46134666845833,34.905847841375,2020-02-23,2020-02-23
13.377807426095243,26.346550088583324,19.030561651083335,18.128937602166665,32.25574342887499,2020-02-24,2020-02-24
